ID_A,ID_B,Name_A,Name_B,Zipcode_A,Zipcode_B,Address_A,Address_B
3334,3414,Starbucks Coffee,Starbucks,90077.0,90077.0,2952 N Beverly Glen Cir,2952 N Beverly Glen Cir
1231,1235,China Village Seafood Restaurant,China Village Seafood Restaurant,94002.0,94002.0,600 Ralston Ave,600 Ralston Ave
1349,1298,Old County Deli,Old County Deli,94002.0,94002.0,1331 Old County Rd,1331 Old County Rd
4311,4345,Grain,GRAIN Restaurant,75225.0,75225.0,5954 Luther Ln,5954 Luther Ln
1535,1363,Cafe Borrone,Cafe Borrone,94025.0,94025.0,1010 El Camino Real,1010 El Camino Real
1527,1407,Applewood,Applewood 2-Go,94025.0,94025.0,989 El Camino Real,989 El Camino Real
1314,1251,The Counter,The Counter - San Mateo,94403.0,94403.0,41 W Hillsdale Blvd,41 W Hillsdale Blvd
3322,3239,Protein Bar,Protein Bar,60606.0,60606.0,120 S Riverside Plz,235 S Franklin St
3531,5288,Truck,TRUCK,10506.0,10506.0,391 Old Post Rd,391 Old Post Rd
3847,3806,Red Lobster,Red Lobster,78249.0,78249.0,5815 N Loop 1604 W,5815 N. Loop 1604 West
5822,5682,California Pizza Kitchen,California Pizza Kitchen,63117.0,63117.0,1493 Saint Louis Galleria,1493 St. Louis Galleria
1840,2036,Trimana,Trimana,90067.0,90067.0,2121 Avenue Of The Stars,1875 Century Park E
1523,1780,J & J Hawaiian BBQ,J & J Hawaiian BBQ,94025.0,94025.0,1170 Alma St,1170 Alma St
3675,3764,Silo Terrace Oyster Bar,Silo Terrace Oyster Bar,78257.0,78257.0,"22311 W Interstate 10, San Antonio TX, 78256",22211 W Ih10
136,8,Gombei Bento,Gombei Bento,94085.0,94085.0,155 E Maude Ave,155 E Maude Ave
5667,5611,Truffles,Truffles Restaurant,63124.0,63124.0,9202 Clayton Rd,9202 Clayton Rd
1515,1779,Left Bank Menlo Park Brasserie,Left Bank Menlo Park Brasserie,94025.0,94025.0,635 Santa Cruz Ave,635 Santa Cruz Ave
4789,4923,Ruby Tuesday,Ruby Tuesday,34108.0,34108.0,8777 Tamiami Trl N,8777 Tamiami Trail North
1666,1743,Iberia Restaurant,Iberia Restaurant,94025.0,94025.0,1026 Alma St,1026 Alma St
5722,5611,Truffles,Truffles Restaurant,63124.0,63124.0,9202 Clayton Rd,9202 Clayton Rd
1076,1742,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
692,1442,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
1202,1418,Sushirrito,Sushirrito,94301.0,94301.0,448 University Ave,448 University Ave
229,192,Dusita Thai Cuisine,Dusita Thai Cuisine,95050.0,95050.0,2325 El Camino Real Ste 104,2325 El Camino Real
4781,4762,The Capital Grille,The Capital Grille,34108.0,34108.0,9005 Mercato Dr,9005 Mercato Dr
2901,2964,Purchase Country Market,Purchase Country Market,10577.0,10577.0,630 Anderson Hill Rd,630 Anderson Hill Rd
1509,738,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
585,519,Century Centre Cafe,Century Centre Cafe,94404.0,94404.0,1450 Fashion Island Blvd Ste 110,1450 Fashion Island Blvd
1225,1201,Vivace Ristorante,Vivace Ristorante,94002.0,94002.0,1910 Ralston Ave,1910 Ralston Ave
5151,5103,Harbor Mist Restaurant,Harbor Mist,11724.0,11724.0,105 Harbor Rd,105 Harbor Rd
3182,3163,The Cheesecake Factory,The Cheesecake Factory,33401.0,33401.0,701 S Rosemary Ave,701 South Rosemary Avenue
4659,4597,Stresa Italian Restaurant,Stresa Italian Restaurant,11030.0,11030.0,1524 Northern Blvd,1524 Northern Blvd
403,243,Starbucks Coffee,Starbucks,95050.0,95050.0,2605 The Alameda,2370 El Camino Real
1704,763,Lucias,Villa Lucias,94061.0,94061.0,1725 Woodside Rd,1725 Woodside Rd
786,777,Bangkok Bay Thai Cuisine,Bangkok Bay Thai Cuisine,94063.0,94063.0,825 El Camino Real,825 El Camino Real
1085,1487,Osteria - Palo Alto,Osteria,94301.0,94301.0,247 Hamilton Ave,247 Hamilton Ave
401,331,Starbucks Coffee,Starbucks,95050.0,95050.0,2370 El Camino Real,71 Washington St
599,545,Tabla Flavours,Tabla Flavours,94404.0,94404.0,1088 Shell Blvd,1088 Shell Blvd
21,53,Chaats & Currys,Chaats & Currys,94085.0,94085.0,520 Lawrence Expy Ste 310,520 Lawrence Expy
3166,3115,Leila,Leila,33401.0,33401.0,120 S Dixie Hwy,120 S Dixie Hwy
4506,4514,Freshii,Freshii,30326.0,30326.0,3393 Peachtree Rd NE,Buckhead
4591,4509,Chick-Fil-A,Chick-fil-A,30326.0,30326.0,3500 Peachtree Rd NE,3393 Peachtree Rd NE
4831,4838,Lighthouse Restaurant,Lighthouse Restaurant,34108.0,34108.0,9180 Gulf Shore Dr,9180 Gulf Shore Dr
1046,1135,Buca di Beppo,Buca di Beppo Italian Restaurant,94301.0,94301.0,643 Emerson St,643 Emerson St
1923,2063,The Inn at Rancho Santa Fe,The Inn at Rancho Santa Fe,92067.0,92067.0,5951 Linea Del Cielo,5951 Linea Del Cielo
3017,2984,Townhouse Diner,Townhouse Diner,10603.0,10603.0,720 N Broadway,720 N Broadway
1014,888,Pancho Villa Taqueria,Pancho Villa Taqueria,94401.0,94401.0,365 S B St,365 S B St
3808,3746,General Public,The General Public,78257.0,78257.0,17619 La Cantera Pkwy # 102,17619 La Cantera Pkwy
602,530,Lotus Garden Restaurant,Lotus Garden Restaurant,94404.0,94404.0,1058 Shell Blvd,1058B Shell Blvd
1884,1935,Century Grill,Century Grill,90067.0,90067.0,1901 Avenue Of The Stars Ste A1,1901 Avenue of the Stars
2166,2212,Portola Valley Alpine Inn,Alpine Inn,94028.0,94028.0,3915 Alpine Rd,3915 Alpine Rd
5194,5103,Harbor Mist Restaurant,Harbor Mist,11724.0,11724.0,105 Route 25A,105 Harbor Rd
4833,4923,Ruby Tuesday,Ruby Tuesday,34108.0,34108.0,8777 Tamiami Trl N,8777 Tamiami Trail North
2339,2412,Coupa Cafe,Coupa Cafe,90210.0,90210.0,419 N Canon Dr,419 N Canon Dr
2215,1426,Garden Fresh & Vegetarian Restaurant,Garden Fresh,94301.0,94301.0,460 Ramona St,460 Ramona St
3870,3932,South Beach Pizzeria,South Beach Pizzeria,32963.0,32963.0,1621 Ocean Dr,1621 Ocean Dr
1971,2048,Delicias Restaurant,Delicias,92067.0,92067.0,,6106 Paseo Delicias
3531,3573,Truck,TRUCK,10506.0,10506.0,391 Old Post Rd,391 Old Post Rd
1246,1204,Whispers Cafe & Creperie,Whispers Cafe & Creperie,94002.0,94002.0,390 El Camino Real Ste F,390 El Camino Real
541,562,New Saigon,Pho New Saigon,94404.0,94404.0,1088 Foster City Blvd,1088 Foster City Blvd
5080,4939,The Lobby at the Peninsula,The Lobby,60611.0,60611.0,108 E Superior St,108 E Superior St
2536,2568,Bandera Restaurant,Bandera,92625.0,92625.0,3201 E Coast Hwy,3201 E Coast Hwy
656,705,El Grullense Grill,El Grullense Grill,94061.0,94061.0,768 Woodside Rd,768 Woodside Rd
1672,1779,Left Bank Menlo Park Brasserie,Left Bank Menlo Park Brasserie,94025.0,94025.0,635 Santa Cruz Ave,635 Santa Cruz Ave
1767,1810,Akasaka Sushi,Akasaka Sushi,94025.0,94025.0,925 El Camino Real,925 El Camino Real
5196,5111,Bedlam Street Fish & Clam Co,Bedlam Street Fish & Clam,11724.0,11724.0,55 Main St,55 Main St
1973,2063,The Inn at Rancho Santa Fe,The Inn at Rancho Santa Fe,92067.0,92067.0,5951 Linea Del Cielo,5951 Linea Del Cielo
5543,5444,Brew Ha Ha!,Brew Ha Ha,19807.0,19807.0,3842 Kennett Pike,3842 Kennett Pike
1479,1724,Stacks,Stacks,94025.0,94025.0,600 Santa Cruz Ave,600 Santa Cruz Ave
2377,3508,Pasquale Restaurant,Da Pasquale Restaurant,90210.0,90210.0,9749 Santa Monica Blvd,9749 S Santa Monica Blvd
4470,4452,Corner Bakery Cafe,Corner Bakery Cafe,30326.0,30326.0,3393 Peachtree Rd NE Ste 4033,3393 Peachtree Rd
407,252,Hula Dog Santa Clara,Hula Dog,95050.0,95050.0,495 El Camino Real,495 El Camino Real
2594,2696,Yard House,Yard House,92660.0,92660.0,849 Newport Center Dr,849 Newport Center Dr
1903,2444,Crustacean Beverly Hills,Crustacean,90210.0,90210.0,9646 Santa Monica Blvd,9646 S Santa Monica Blvd
2312,2494,Farm of Beverly Hills,The Farm of Beverly Hills,90210.0,90210.0,439 N Beverly Dr,439 N Beverly Dr
2514,2624,Andrea,Andrea at Pelican Hill,92657.0,92657.0,22701 Pelican Hill Rd S,22701 Pelican Hill Rd S
670,684,Espresso Lane,Espresso Lane,94061.0,94061.0,865 Woodside Rd,865 Woodside Rd
3902,3934,Cravings,Cravings,32963.0,32963.0,3149 Ocean Dr,3149 Ocean Dr
80,71,Luv Pho,Luv Pho Restaurant,94085.0,94085.0,500 Lawrence Expy,500 Lawrence Expy
5452,5342,Vicolo Pizza & Trattoria,Vicolo Pizza & Trattoria,6840.0,6840.0,62 Main St,62 Main St
1056,1072,La Morenita Restaurant,La Morenita Restaurant,94301.0,94301.0,800 Emerson St,800 Emerson St
1719,692,Pronto Rotisserie & Pizzeria,Pronto Rotisserie & Pizzeria,94061.0,94061.0,2560 El Camino Real,2560 El Camino Real
4410,4346,La Madeleine,La Madeleine,75225.0,75225.0,628 Northpark Ctr,University Park
1123,738,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
1440,2230,Madera,Madera,94025.0,94025.0,2825 Sand Hill Rd,2825 Sand Hill Rd
2299,2395,Da Pasquale,Da Pasquale Restaurant,90210.0,90210.0,9749 Santa Monica Blvd,9749 S Santa Monica Blvd
5086,5011,Foodlife,Foodlife,60611.0,60611.0,835 N Michigan Ave,835 N Michigan Ave
3980,4072,Ay Jalisco II,Ay Jalisco,32960.0,32960.0,469 21st St,1903 20th St
5197,5227,Cold Spring Plaza Delicatessen,Cold Spring,11724.0,11724.0,15 Harbor Rd,405 Main St
4649,4593,Villa Milano,Villa Milano,11030.0,11030.0,168 Plandome Rd,168 Plandome Rd
1165,1081,Tava Indian Kitchen,Tava Indian Kitchen,94301.0,94301.0,855 El Camino Real,855 El Camino Real Ste 162
3297,3258,Doughnut Vault,Doughnut Vault Canal,60606.0,60606.0,111 N Canal St # 120,111 N Canal St
1445,1390,Menlo Grill Bistro & Bar,Menlo Grill Bistro & Bar,94025.0,94025.0,100 El Camino Real,100 El Camino Real
1437,1702,Gombei Japanese Restaurant,Gombei Japanese Restaurant,94025.0,94025.0,1438 El Camino Real,1438 El Camino Real
1873,2528,1880 Cafe,1880 Cafe,90067.0,90067.0,1880 Century Park E Ste 103,1880 Century Park E
2240,1135,Buca di Beppo,Buca di Beppo Italian Restaurant,94301.0,94301.0,643 Emerson St,643 Emerson St
1285,1209,Cafe Bliss,Cafe Bliss,94002.0,94002.0,2039 Ralston Ave,2039 Ralston Ave
1091,1385,Tamarine Restaurant,Tamarine Restaurant,94301.0,94301.0,546 University Ave,546 University Ave
3528,5287,Ristorante Lucia,Ristorante Lucia,10506.0,10506.0,454 Old Post Rd,454 Old Post Rd
3186,3173,CLEMATIS PIZZA,Clematis Pizza,33401.0,33401.0,523 Clematis St,523 Clematis St
1003,989,Wing Fat Restaurant,Wing Fat Restaurant,94401.0,94401.0,500 E 3rd Ave,500 E 3rd Ave
675,699,Thaibodia,Thaibodia,94061.0,94061.0,910 Woodside Rd,910 Woodside Rd
3172,3088,Malakor Thai Cafe,Malakor Thai Cafe,33407.0,33407.0,425 25th St,425 25th St
1536,1712,Cafe Del Sol,Cafe Del Sol Restaurant,94025.0,94025.0,1010 Doyle St,1010 Doyle St
5924,5789,Spoon Asian Fusion,Spoon Asian Fusion,10514.0,10514.0,415 King St,415 King St
1786,1105,Three Seasons,Three Seasons,94301.0,94301.0,518 Bryant St,518 Bryant St
4041,4119,The Breakfast Klub,The Breakfast Klub,77002.0,77002.0,3711 Travis St,3711 Travis St
4025,3981,Italian Grill,Italian Grill,32966.0,32966.0,2180 58th Ave,2180 58th Ave
2284,1089,Asian Box,Asian Box,94301.0,94301.0,855 El Camino Real,855 El Camino Real
495,72,Tarragon Restaurant,Tarragon Restaurant,94086.0,94086.0,140 S Murphy Ave,140 S Murphy Ave
1729,1417,Koma Sushi Restaurant,Koma Sushi Restaurant,94025.0,94025.0,211 El Camino Real,211 El Camino Real
1474,1745,Juban Yakiniku House Japanese BBQ,Juban Yakiniku House,94025.0,94025.0,712 Santa Cruz Ave,712 Santa Cruz Ave
2371,2403,Il Pastaio Restaurant,Il Pastaio,90210.0,90210.0,9405 Brighton Way Ste 33,400 N Canon Dr
1109,1109,Arte Ristorante,Arte Ristorante,94301.0,94301.0,473 University Ave,473 University Ave
197,54,Turmeric Restaurant,Turmeric Restaurant,94086.0,94086.0,141 S Murphy Ave,141 S Murphy Ave
5589,5509,Satsuma Asian Kitchen & Bar,Satsuma Asian Kitchen & Bar,19806.0,19806.0,1707 Delaware Ave,1707 Delaware Ave
1201,1099,Han,Erhans Hair Studio,94301.0,94301.0,452 University Ave,250 University Ave
647,555,Inshou Japanese Cuisine,Inshou Japanese Cuisine,94403.0,94403.0,2942 S Norfolk St,2942 S Norfolk St
1122,1473,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
4543,4424,True Food Kitchen,True Food Kitchen,30326.0,30326.0,3393 Peachtree Rd NE,3393 Peachtree Rd NE
2280,1088,Pizza My Heart,Pizza My Heart,94301.0,94301.0,220 University Ave,220 University Ave
81,53,Chaats & Currys,Chaats & Currys,94085.0,94085.0,520 Lawrence Expy Ste 310,520 Lawrence Expy
1791,1905,The Cellar,The Cellar Bar & Grill,90067.0,90067.0,1880 Century Park E Ste 102,1880 Century Park E
3138,3202,The Breakers,The Breakers,33480.0,33480.0,1 S County Rd,1 S County Rd
913,907,Shabuway,Shabuway Japanese Style Hot Pot,94401.0,94401.0,145 E 3rd Ave,145 E 3rd Ave
2666,2844,India House,Blue Bar At India House,10004.0,10004.0,1 Hanover Sq,1 Hanover Square
2365,2457,The Nosh Of Beverly Hills,The Nosh Of Beverly Hills,90210.0,90210.0,9689 Santa Monica Blvd,9689 Santa Monica Blvd
6140,6099,Panda Express,Panda Express,60045.0,60045.0,13783 W Oasis Service Rd,13783 W Oasis Service Rd
962,916,Pacific Catch,Pacific Catch,94401.0,94401.0,243 S B St,243 S B St
1174,1022,Evvia Estiatorio,Evvia Estiatorio,94301.0,94301.0,420 Emerson St,420 Emerson St
725,748,Starbucks Coffee,Starbucks,94061.0,94061.0,820 Woodside Rd,820 Woodside Rd
555,584,IHOP,IHOP,94404.0,94404.0,531 Foster City Blvd,531 Foster City Blvd
625,516,Chalet Ticino,Chalet Ticino,94404.0,94404.0,1058A Shell Blvd,1058 Shell Blvd
4507,4422,Seven Lamps,Seven Lamps,30326.0,30326.0,3400 Around Lenox Rd NE,3400 Around Lenox Rd
5883,5786,Starbucks Coffee,Starbucks,10514.0,10514.0,2 S Greeley Ave,2 S Greeley Ave
4864,4824,Sweet Tomatoes,Sweet Tomatoes,34108.0,34108.0,10940 Tamiami Trl N,10940 Tamiami Trail North
1675,1468,Naomi Sushi,Naomi Sushi,94025.0,94025.0,1328 El Camino Real,1328 El Camino Real
1667,1382,Gombei Japanese Restaurant,Gombei Japanese Restaurant,94025.0,94025.0,1438 El Camino Real,1438 El Camino Real
5877,5946,Genova Via,Genova Via,10514.0,10514.0,142 King St,142 King St
2223,1473,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
1852,1995,The Garden Cafe,The Garden Cafe,90067.0,90067.0,1840 Century Park E,1840 Century Park E
4837,4827,Panevino Ristorante Inc,Panevino Ristorante,34108.0,34108.0,8853 Tamiami Trl N,8853  N TAMIAMI TRAIL
2149,1442,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
3024,3096,Echo Restaurant,Echo,33480.0,33480.0,230A Sunrise Ave,230A Sunrise Ave
3916,3967,Pomodoro Grill & Pizza,Pomodoro Grill,32963.0,32963.0,3055 Cardinal Dr Ste 102,3055 Cardinal Dr
1678,1513,J & J Hawaiian BBQ,J & J Hawaiian BBQ,94025.0,94025.0,1170 Alma St,1170 Alma St
1410,1212,Yuzu,Yuzu Sushi & Grill,94403.0,94403.0,54 37th Ave,54 37th Ave
1778,1076,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
4670,4638,Munsey Park Bagels,Munsey Park Bagels,11030.0,11030.0,1661 Northern Blvd,1661 Northern Blvd
569,1473,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
1693,1742,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
4621,4602,IHOP,IHOP,11030.0,11030.0,1586 Northern Blvd,1586 Northern Blvd
1478,2236,Restaurant Mitsunobu,Mitsunobu,94025.0,94025.0,325 Sharon Park Dr Ste A2,325 Sharon Park Dr
3912,3932,South Beach Pizzeria,South Beach Pizzeria,32963.0,32963.0,1621 Ocean Dr,1621 Ocean Dr
1429,1415,LB Steak,LB Steak,94025.0,94025.0,898 Santa Cruz Ave,898 Santa Cruz Ave
3545,5301,Bedford Gourmet,Bedford Gourmet,10506.0,10506.0,652 Old Post Rd,460 Old Post Rd
4514,4452,Corner Bakery Cafe,Corner Bakery Cafe,30326.0,30326.0,3393 Peachtree Rd NE Ste 4033,3393 Peachtree Rd
3874,3967,Pomodoro Grill & Pizza,Pomodoro Grill,32963.0,32963.0,3055 Cardinal Dr Ste 102,3055 Cardinal Dr
67,52,Tasty Indian Pizza,Tasty Indian Pizza,94085.0,94085.0,528 Lawrence Expy,528 Lawrence Expy
1044,1385,Tamarine Restaurant,Tamarine Restaurant,94301.0,94301.0,546 University Ave,546 University Ave
4611,4639,Benihana,Benihana,11030.0,11030.0,2105 Northern Blvd,2105 Northern Blvd
1664,1400,Stacks,Stacks,94025.0,94025.0,600 Santa Cruz Ave,600 Santa Cruz Ave
290,242,White Elephant Gourmet,White Elephant,95050.0,95050.0,930 El Camino Real,930 El Camino Real
1562,1726,Galata Bistro,Galata Bistro,94025.0,94025.0,827 Santa Cruz Ave,827 Santa Cruz Ave
4778,4784,Baleen Naples,Baleen Naples,34108.0,34108.0,9891 Gulf Shore Dr,9891 Gulf Shore Dr
4535,4436,Prime,New York Prime,30326.0,30326.0,3393 Peachtree Rd NE,3424 Peachtree Rd NE
4607,4593,Villa Milano,Villa Milano,11030.0,11030.0,168 Plandome Rd,168 Plandome Rd
2592,2613,Red O Fashion Island,Red O,92660.0,92660.0,143 Newport Center Dr,143 Newport Ctr Dr
2393,2492,Il Forno Caldo,IL Forno Caldo,90210.0,90210.0,9705 Santa Monica Blvd,9705 S Santa Monica Blvd
4486,4436,New York Prime,New York Prime,30326.0,30326.0,3424 Peachtree Rd NE,3424 Peachtree Rd NE
849,913,Central Park Bistro,Central Park Bistro,94401.0,94401.0,181 E 4th Ave,181 E 4th Ave
1817,1927,BreadBar,BreadBar,90067.0,90067.0,10250 Santa Monica Blvd,10250 Santa Monica Blvd
835,951,Kingfish Restaurant,Kingfish Restaurant,94401.0,94401.0,201 S B St,201 S B St
3121,3081,The Circle,The Circle At The Breakers,33480.0,33480.0,1 South County Road,1 S County Rd
4660,4620,Cipollini,Cipollini Pronto Caffe,11030.0,11030.0,2110C Northern Blvd,2060 Northern Blvd
2146,1076,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
4825,4762,The Capital Grille,The Capital Grille,34108.0,34108.0,9005 Mercato Dr,9005 Mercato Dr
1469,1406,Shiok Singapore Kitchen,Shiok Singapore Kitchen,94025.0,94025.0,1137 Chestnut St,1137 Chestnut St
4669,4594,Manhasset Delicatessen,Manhasset Delicatessen,11030.0,11030.0,435 Plandome Rd,435 Plandome Rd
1482,1422,Iberia Restaurant,Iberia Restaurant,94025.0,94025.0,1026 Alma St,1026 Alma St
1423,1827,Angelo Mio,Angelo Mio,94025.0,94025.0,820 Santa Cruz Ave,820 Santa Cruz Ave
4382,4260,Top Pot Doughnuts,Top Pot Doughnuts,75225.0,75225.0,8611 Hillcrest Ave Ste 195,8611 Hillcrest Ave
329,249,House of Egg Roll,House of Egg Roll,95050.0,95050.0,1686 Lafayette St,1686 Lafayette St
5136,5083,Pinstripes Pinstripes,Pinstripes,60611.0,60611.0,435 E Illinois St,435 E Illinois St
4932,4844,Watermark Grille,Watermark Grille,34110.0,34110.0,11280 Tamiami Trail North,11280 Tamiami Trl N
4801,4788,Bites,Bites,34108.0,34108.0,"280 Vanderbilt Beach Rd The Ritz-Carlton, Naples",280 Vanderbilt Beach Rd
499,69,Bay Leaf Restaurant,Bay Leaf Restaurant,94086.0,94086.0,122 S Sunnyvale Ave,122 S Sunnyvale Ave
1330,1349,Starbucks Coffee,Starbucks,94002.0,94002.0,1071 Alameda De Las Pulgas,1050 El Camino Real
1043,1437,Nola Restaurant & Bar,NOLA Restaurant & Bar,94301.0,94301.0,535 Ramona St,535 Ramona St
1645,1076,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
1970,2046,Veladora,Veladora,92067.0,92067.0,5921 Valencia Cir,5921 Valencia Cir
2661,2798,Stone Street Tavern,Stone Street Tavern,10004.0,10004.0,52 Stone St,52 Stone St
1663,1442,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
1856,1958,Cafe 100,Cafe 100,90067.0,90067.0,10100 Santa Monica Blvd Ste A105,10100 Santa Monica Blvd
2205,763,Lucias,Villa Lucias,94061.0,94061.0,1725 Woodside Rd,1725 Woodside Rd
1595,2233,Starbucks Coffee,Starbucks,94025.0,94025.0,899 Hamilton Ave,325 Sharon Park Dr
1902,2401,Scarpetta,Scarpetta,90210.0,90210.0,225 N Canon Dr,225 N Canon Dr
4608,4605,La Coquille Restaurant,La Coquille,11030.0,11030.0,1669 Northern Blvd,1669 Northern Blvd
4701,4748,Au Bon Pain,Au Bon Pain,11030.0,11030.0,300 Community Dr,300 Community Dr
2484,2571,Five Crowns,Five Crowns,92625.0,92625.0,3801 E Coast Hwy,3801 E Coast Hwy
3095,3061,Buccan,Buccan,33480.0,33480.0,350 S County Rd Ste 212,350 S County Rd
1510,1732,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
1387,1261,Uncle Chen Restaurant,Uncle Chen Restaurant,94403.0,94403.0,40 42nd Ave,40 42nd Ave
4576,4505,Sarku Japan,Sarku Japan,30326.0,30326.0,"3393 Peachtree Rd NE , Sp #K-113",3393 Peachtree Rd NE
1527,1738,Applewood,Applewood Pizza,94025.0,94025.0,989 El Camino Real,1001 El Camino Real
1922,2053,Caffe Positano (village),Caffe Positano,92067.0,92067.0,6027 Paseo Delicias,6027 Paseo Delicias
1610,1406,Shiok Singapore Kitchen,Shiok Singapore Kitchen,94025.0,94025.0,1137 Chestnut St,1137 Chestnut St
982,930,Block 34,Block 34,94401.0,94401.0,34 E 4th Ave,34 E 4th Ave
1174,1362,Evvia Estiatorio,Evvia Estiatorio,94301.0,94301.0,420 Emerson St,420 Emerson St
5481,5377,Toscana,Toscana,6877.0,6877.0,43 Danbury Rd,43 Danbury Rd
1203,1375,Zola,Zola,94301.0,94301.0,565 Bryant St,565 Bryant St
6207,6003,Panera Bread,Panera Bread,60044.0,60044.0,305 Waukegan Rd,305 South Waukegan Road
3371,3402,Hotel Bel-Air,Wolfgang Puck At Hotel Bel-Air,90077.0,90077.0,701 Stone Canyon Rd,701 Stone Canyon Rd
3924,4002,Riverside Cafe,Riverside Cafe,32963.0,32963.0,1 Beachland Blvd,1 Beachland Blvd
4453,4451,Katana Teppanyaki & Sushi,Katana Teppanyaki & Sushi,30326.0,30326.0,3345 Lenox Rd NE,3345 Lenox Rd NE
1775,1426,Garden Fresh & Vegetarian Restaurant,Garden Fresh,94301.0,94301.0,460 Ramona St,460 Ramona St
284,192,Dusita Thai Cuisine,Dusita Thai Cuisine,95050.0,95050.0,2325 El Camino Real Ste 104,2325 El Camino Real
949,883,Fusion Peruvian Grill,Fusion Peruvian Grill,94401.0,94401.0,45 N B St,45 N B St
1798,1873,Hinoki & The Bird,Hinoki & The Bird,90067.0,90067.0,10 W Century Dr.,10 W Century Dr
1047,1105,Three Seasons,Three Seasons,94301.0,94301.0,518 Bryant St,518 Bryant St
2458,2579,Bluefin Restaurant,Bluefin,92657.0,92657.0,7952 E Pacific Coast Hwy,7952 E Pacific Coast Hwy
4882,4778,Skillets,Skillets,34108.0,34108.0,843 Vanderbilt Beach Rd,847 Vanderbilt Beach Rd
1801,2543,Craft,Craft,90067.0,90067.0,10100 Constellation Blvd,10100 Constellation Blvd
3147,3091,Chez Jean-Pierre Bistro,Chez Jean-Pierre,33480.0,33480.0,132 N County Rd,132 N County Rd
1660,1762,Trellis Restaurant,Trellis Restaurant,94025.0,94025.0,1077 El Camino Real,1077 El Camino Real
139,3,Mediterranean Cuisine,Obed Mediterranean Cuisine,94085.0,94085.0,911 E Duane Ave,911 E Duane Ave
331,338,Pizza My Heart,Pizza My Heart,95050.0,95050.0,700 Bellomy St,"2855 Stevens Creek Blvd, Ste B171"
1287,1235,China Village Seafood Restaurant,China Village Seafood Restaurant,94002.0,94002.0,600 Ralston Ave,600 Ralston Ave
856,889,China Bee,China Bee,94401.0,94401.0,31 S B St,31 S B St
3124,3084,Imoto,Imoto,33480.0,33480.0,350 S County Rd,350 S County Rd
1646,1742,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
855,891,Izakaya Mai Restaurant,Izakaya Mai,94401.0,94401.0,212 2nd Ave,212 2nd Ave
1921,2048,Delicias Restaurant,Delicias,92067.0,92067.0,,6106 Paseo Delicias
1583,2233,Starbucks Coffee,Starbucks,94025.0,94025.0,3590 Alameda De Las Pulgas,325 Sharon Park Dr
4536,4506,Johnny Rockets,Johnny Rockets,30326.0,30326.0,3500 Peachtree Rd NE Ste G3,"3500 Peachtree Road, Suite G9"
5673,5617,House of India,House Of India,63124.0,63124.0,8501 Delmar Blvd,8501 Delmar Blvd
1437,1382,Gombei Japanese Restaurant,Gombei Japanese Restaurant,94025.0,94025.0,1438 El Camino Real,1438 El Camino Real
2778,2838,El Toro Mexican Grill,El Toro Mexican Grill,10004.0,10004.0,69 New St,69 New St
2770,2871,Pizza Pizza,Pizza Pizza,10004.0,10004.0,77 Pearl St,77 Pearl St
2169,1129,Il Fornaio,Il Fornaio,94301.0,94301.0,520 Cowper Street (At The Garden Court Hotel),520 Cowper Street
2336,2395,Da Pasquale,Da Pasquale Restaurant,90210.0,90210.0,9749 Santa Monica Blvd,9749 S Santa Monica Blvd
4920,4764,Seasons 52,Seasons 52,34108.0,34108.0,8930 Tamiami Trl N,8930 Tamiami Trl N
1610,1721,Shiok Singapore Kitchen,Shiok Singapore Kitchen,94025.0,94025.0,1137 Chestnut St,1137 Chestnut St
4577,4505,Sarku Japan,Sarku Japan,30326.0,30326.0,"3393 Peachtree Rd NE , Space#1013",3393 Peachtree Rd NE
