ID_A,ID_B,Title_A,Title_B,ISBN13_A,ISBN13_B
1102,569,Bitch!: The Autobiography of Lady Lawford,Mr Nastase: The Autobiography,9780828321174,9780007351640
3303,2094,The Autobiography Of John Shaw Neilson,"Genealogical Notes of the Carpenter Family: Including the Autobiography, and Personal Reminiscences of Dr. Seymour D. Carpenter; Lieutenant Colonel, in the War for the Union (Classic Reprint)",9780642991164,9781330527702
1332,2881,Goodness had nothing to do with it: The Autobiography of Mae West,Fifty years in journalism embracing recollections and personal experiences with an autobiography,,2940019117802
1276,3078,The Autobiography Of Leonard Woolf,Jean Shrimpton: An Autobiography,,9780852238585
1025,3156,"A Victorian Son: An Autobiography, 1897-1922",Autobiography of Archibald Hamilton Rowan,9780381982348,9780716500117
1541,1319,If It Die...An Autobiography,Thirty Nine Dawson Street: The Autobiography of a Building,,9781480110496
3234,2673,The Autobiography Of John Shaw Neilson,Markos Vamvakaris: The Man and the Bouzouki. Autobiography,9780642991164,9780993263309
3643,1208,Seve: The Autobiography,"Goethe's Knabenjahre. (1749-1761.) Goethe's boyhood : being the first three books of his autobiography, arranged and annotated",9780224082570,2940018545576
1884,3350,Factory Lives: Four Nineteenth-Century Working-Class Autobiographies,"Autobiography of REV. A.B. Wright: Of Holston Conference, M.E. Church",9781551112725,9781314130959
3656,815,Madeleine: An Autobiography,Happy Days: Official Illustrated Autobiography,9780892551088,9781444760842
1078,1577,The Changeling: The Autobiography of Murry Hope,The Autobiography of Levi Hutchins,9780903336314,9781313633871
1589,2329,I Was There: An Autobiography,Lives of Labor - Lives of Love: Fragments of Friendly Autobiographies,9780968654408,9780682486323
1564,2005,China to Me: A Partial Autobiography,"Silver-knife, or, The hunters of the Rocky Mountains : an autobiography",,2940020893795
2582,3119,No Memory For Pain: An Autobiography,The Last Trek--a New Begining: The Autobiography,9780855610074,9780333732649
1264,846,Autobiography of Benjamin Franklin,The Autobiography of Methuselah,9781438266084,9781609778095
1201,133,Awo: The Autobiography of Chief Obafemi Awolowo,"Biography: Best Seller! George Washington ( autobiography, diary, journal, life, life story, memoir, picture, profile, sketch, confessions, experience, letter, life history, personal account )",9780521092678,2940150021129
1395,3620,Before Memory Fades: An Autobiography,"Autobiography, a Collection of the Most Instructive and Amusing Lives Ever Published Volume 21",9788189988227,9781314130348
80,1056,I Never Had It Made: An Autobiography,The female - impersonators; a sequel to the Autobiography of an androgyne and an account of some of the author's experiences during his six years' career as instinctive female-impersonator in New York's underworld,,2940015123555
1049,912,As If: An Autobiography,With Sabre and Scalpel; the Autobiography of a Soldier and Surgeon,,9781681052830
3712,2887,The Autobiography of B. H. Roberts,"A Lover's Quarrel, An Autobiography: My Pilgrimage of Freedom in Churches of Christ",9781560850052,9780891120742
2440,2487,"The Political Education of Arnold Brecht: An Autobiography, 1884-1970","Alton Locke, tailor and poet; an autobiography",9780691075273,2940018134398
3350,3229,Countdown: An Autobiography,"Autobiography of Thomas Wright, of Birkenshaw, in the county of York",9780688079291,2940017336533
2579,603,On The Chariot Wheel: An Autobiography,Buffalo Bill's Life Story: An Autobiography,9780199510481,9781602397521
2461,1318,Trapped In Silence: The Autobiography Of A Remarkable Young Man,Theme And Variations An Autobiography - Scholar's Choice Edition,9781863592604,9781298031440
941,2136,"Did You Grow Up with Me, Too?: The Autobiography of June Foray",Life and Work of Enoch Howard: An Autobiography (Classic Reprint),9781593934613,9781330205617
1979,1349,An Autobiography,Textual Intimacy: Autobiography and Religious Identities,9780844612614,9780813932781
2824,3416,Hermann Hesse's Fictions of the Self: Autobiography and the Confessional Imagination,From My Youth Up: Personal Reminiscences : an Autobiography,9780691067506,2940025524045
2413,321,Willie Morgan On The Wing - My Autobiography,Bruce: The Autobiography,,9780330475945
1357,1506,"Autobiography and Selected Letters, Volume I: Autobiography. Letters 1-50 (Loeb Classical Library No. 478)",The house of quiet : an autobiography,9780674995277,2940021211642
2871,141,Getting Physical: The Autobiography of Scott Gibbs,Musui's Story: The Autobiography of a Tokugawa Samurai / Edition 1,9780091871307,9780816512560
774,2610,INXS: Story to Story: The Official Autobiography,The Beat of My Drum: An Autobiography,,9781592133543
2642,563,Hazel O'Conner: An Autobiography,My Inventions: The Autobiography of Inventor Nikola Tesla from the Pages of Electrical Experimenter,9780906071816,9781615890026
3619,718,Autobiography of Swami Sivananda,An Autobiography of Buffalo Bill (Colonel W. F. Cody),9788170520290,9783655118917
2948,1495,Collabro - Our Story: The official autobiography from the winners of Britain's Got Talent,The Center of My World; An Autobiography,,9780914378600
1368,3163,Moll: The Making Of Molly Parkin: An Autobiography,The Making Of An Insurgent An Autobiography 1882 1919,9780575053892,2940025012474
3190,3380,Tony Jacklin Autobiography,"The Unauthorized Autobiography: Lectionary Sermons on College, Confusion, and Other Sacred Disciplines",9780356106380,9780595316861
176,189,An Autobiography: The Story of My Experiments with Truth,We Were Young and Carefree: The Autobiography of Laurent Fignon,,9781407075211
707,3602,"I, Durga Khote: An Autobiography",Harriet Martineau's: Autobiography (Classic Reprint),9780195674750,9781331127376
946,1540,No Picnic: An Autobiography,"James Merle, an autobiography, ed. [or rather, written]",9780732908232,2940025575184
2537,2459,Helping With Inquries: An Autobiography,Who Am I Really?: The Autobiography of Anna Rosenburg,,9781908223357
1117,896,In Search of Identity: An Autobiography,"The Autobiography of Malcolm X,",9780061320712,2940013228962
3296,2489,The Autobiography of Thomas Jefferson,"You Don't Remember Me, Do You?: The Autobiography of Terry Conroy",,9781785310195
1299,807,My Struggles: An Autobiography,Telling Lies in Modern American Autobiography,9780706919738,9780807859957
2716,257,To The Point: The No Holds Barred Autobiography,Maradona: The Autobiography of Soccer's Greatest and Most Controversial Star,9781770221314,9781616081867
2103,1942,Return To Go: My Autobiography,Marion Harland's Autobiography: The Story of a Long Life,9780297774181,2940020596948
926,1724,"Rock Hard: Autobiography of Former Alcatraz Inmate Leon ""Whitey"" Thompson",Just A Step - The Autobiography of Leanne Grose,9780671743635,9781906229474
3467,1428,Joey the Hitman: The Autobiography of a Mafia Killer,Jane Eyre: An Autobiography,9781560253938,9781456455743
2081,89,Up From Slavery: An Autobiography,Recipe for Life: The Autobiography,,9781405912860
2712,883,Autobiography: The Story of a Long Life,Anyone Can DJ: An autobiography about the power of decisions,9781142608828,2940151684330
2143,2760,The Autobiography of an Idea,In the Eye of the Storm: The Autobiography of Sir John Houghton,9780486202815,9780745955841
2537,520,Helping With Inquries: An Autobiography,Daughter of Isis: The Autobiography,,9781848132320
777,39,"Architexts of Memory: Literature, Science, and Autobiography","The Autobiography of Martin Luther King, Jr.",9780472031047,9780446676502
412,3107,More or Less: An Autobiography,Autobiography_of_william_h.Seward,9780340226032,2940023961293
3673,3598,The Autobiography of Margaret Oliphant,"Memoirs of a Highland Lady: The Autobiography of Elizabeth Grant of Rothiemurchus, Afterwards Mrs. Smith of Baltiboys, 1797-1830 (Classic Reprint)",9781551112763,9781330831366
2132,714,Dreaming in Color: An Autobiography,The Milesian Mistress. The Autobiography of Aspasia of Miletus,9781584799962,2940012960399
3942,444,Autobiography of Peter Cartwright,Ernie: The Autobiography,9780687023196,9780806531502
1145,2090,Third Man to Fatty's Leg: An Autobiography,God's and Jesus' Autobiography: Life Time of God and Jesus on Earth,9781904439417,9781453622896
3635,1138,The Breaks Are Off: My Autobiography,Billy the Kid: An Autobiography,9781444727388,9780692437254
3832,2431,Footprints: An Autobiography,MY AUTOBIOGRAPHY,9780385143776,9780837142944
1996,2121,"One Day When I Was Lost: A Scenario Based on Alex Haley's ""The Autobiography of Malcolm X""",The Story of a Strange Career Being the Autobiography of a Convict; an Authentic Document,9780385273312,9783655321508
1191,117,"Autobiography of Cassandra, Princess and Prophetess of Troy",INEZ: An autobiography,9780929701240,2940000790014
3360,2043,What Was I Thinking?: The Autobiography of an Idea and Other Essays,Modernism and Autobiography,9781770412606,9781139985239
3503,627,Circle of Light: The Autobiography of Kiranjit Ahluwalia,"History: Best Seller! The Great War ( autobiography, diary, journal, life, life story, memoir, picture, profile, sketch, confessions, experience, letter, life history, personal account )",9780006383291,2940149993321
3598,2695,Red Flower of China: An Autobiography,Meaning a Life: An Autobiography,9781569470091,9780876853757
1583,2316,A Plausable Autobiography,Records of a Journey: From Sunrise to Evening Glow; an Autobiography,,2940026154517
2440,1920,"The Political Education of Arnold Brecht: An Autobiography, 1884-1970",Towards the Mountain: An Autobiography,9780691075273,9780684165967
1905,2619,"My country, Africa: Autobiography of the black pasionaria",Wind Spirit: An Autobiography,9780030627590,9780807070406
2534,2099,The Restless sky: the autobiography of an airman,The Autobiography of Margo Asquith,,9780297816027
2399,2508,Spontaneous Combustion (Skip Williamson autobiography),Autobiography of Lorenzo Waugh,,2940017364338
3802,822,The Autobiography of Santa Claus (The Christmas Chronicles),No Choice: Autobiography of an Arabian-American Lady,9781585424481,9781477172612
2933,1726,A Bazaar Life: The Autobiography of David Alliance,Pauline Autobiography: Toward a New Understanding,,9780891307303
3762,1913,A Margin of Hope: An Intellectual Autobiography,Name's Phelan: The First Part of the Autobiography of Jim Phelan,9780156572453,9780856405044
3148,1550,Key to Lockjaw: An Autobiography,The Making of Americans in Paris: The Autobiographies of Edith Wharton and Gertrude Stein,9780861402519,9781433101045
2369,797,I'm Right and You're Dumb! The Unauthorized Autobiography of Dick Cheney,The Autobiographies of Frederick Douglass,,9781514387184
3629,2982,The Elephant To Hollywoodthe Autobiography,The Autobiography of Benvenuto Cellini,9781444713305,2940023961132
250,536,The Autobiography of Fezziwig,What You See Is What You Get: My Autobiography,,9780230754737
1738,730,Curved Horizon: An Autobiography,Along This Way: The Autobiography of James Weldon Johnson,9780908569540,9780143105176
668,1886,Pele: The Autobiography,"The autobiography of Leigh Hunt, with reminiscences of friends and contemporaries, and with Thornton Hunt's introduction and postscript",,2940017364314
52,3505,Killer: Autobiography of a Mafia Hit Man,Autobiography - Russian - Self Realization Fellowship Pub,9780671806392,9780876120996
1520,306,"The Autobiography of Lincoln Steffens, Vol 2",Intimate Memories: The Autobiography of Mabel Dodge Luhan,9780156093965,9780826332493
453,1275,Women and Autobiography,"John G. Paton, missionary to the New Hebrides. An autobiography",9780842027021,2940018791751
1605,168,Passport: An Autobiography,The Autobiography of George Muller a Narrative of Some of the Lord's Dealings with George Muller Written,9780170019064,9781849027441
412,1420,More or Less: An Autobiography,Ninety Years and Counting: Autobiography of Nolan B. Harmon,9780340226032,9780835804523
3887,1161,One Flew into the Cuckoo's Egg: My Autobiography,Man Of Everest - The Autobiography Of Tenzing,9780340951927,9781447400288
1665,2026,Midge Ure: If I Was - An Enhanced Updated Autobiography,A life on the ocean. Autobiography of Captain Charles Wether,,2940021293648
1294,280,Just Joe: My Autobiography,Flock: The Autobiography of a Multiple Personality,9781848270992,2940013017078
1345,1069,Whitey and Mickey - An Autobiography of the Yankee Years (A Signet book),On the Origin of Species,9780451079633,9781504001601
3056,696,Raga Mala: The Autobiography of Ravi Shankar,Drinks All Round: The Autobiography,9781566491044,9781845029203
369,3505,The Sport Of Queens; The Autobiography Of Dick Francis,Autobiography - Russian - Self Realization Fellowship Pub,9780330266857,9780876120996
1456,1716,The Way The Wind Blows: An Autobiography,Autobiography Eddie Obrien Property Entrepreneur Liverpool,9780002119979,9781291908893
3511,1542,"C. H. Spurgeon Autobiography: The Early Years, 1834-1859","Just Who the Hell Is She, Anyway?: The Autobiography of She",9780851510767,9780517882948
3376,1668,Hiroshima: The Autobiography of Barefoot Gen (Asian Voices),The Autobiography of Vernell Everett: The Long Road to Where I Am,9781442207479,9781478723615
2206,1535,"Looking Forward, Looking Back: An Autobiography",My Autobiography A Fragment,9780340520802,9781505572674
1911,3258,The Importance of Being Awkward: The Autobiography of Tam Dalyell,Deep Scars: The Autobiography of Kaycie Davis,9781841589930,9781426923784
2983,1908,"In Review Pictures I've Kept A concise Pictorial ""Autobiography""","If I'm so Famous, how Come Nobody's Ever Heard of Me?: The Autobiography of Jewel Shepard",,9780878164776
2649,1293,Furrball's Memoirs: A Cat's Autobiography,The Autobiography of Benvenuto Cellini,,2940023961132
1909,1017,A Romanov Diary. The Autobiography of the Grand Duchess Marie,Fernando Bujones: An Autobiography,,9780615284965
1211,2668,The Autobiography Of An Englishman,Autobiography of Friedrich Froebel $c translated and annotated,9780236310852,9783655155684
195,2974,Clapton: The Autobiography,Smile Please: An Unfinished Autobiography,,9780060136024
3702,3549,Stranger to the Game: 2the Autobiography of Bob Gibson,Shadow and light : an autobiography with reminiscences of the last and present century,9780670847945,2940020948679
3086,487,Life Itself!: An Autobiography,"Left Handed, Son of Old Man Hat: A Navaho Autobiography",,9780803280571
3384,2715,"Me, Alice: The Autobiography of Alice Cooper",The Autobiography,9780399115356,2940026618460
2484,1608,Recollections of Past Days: The Autobiography of Patience Loader Rozsa Archer,An Autobiography in Two Parts: The Tagalong and a Loner - But Never Alone,9780874216264,9780533081172
2472,1271,Behind Enemy Lines: The Autobiography of Britain's Most Decorated Living War Hero. Sir Tommy MacPherson with Richard Bath,Phases of opinion and experience during a long life [microform] : an autobiography,9781845966362,2940030739205
2204,2616,Who's Crazee Now?: My Autobiography,"The Autobiography of a Quack, and Other Stories",,9781313032858
1918,97,"Autobiography, Letters, And Literary Remains Of Mrs. Piozzi (Thrale)","Complete Works of Henry James: Novels, Short Stories, Plays, Essays, Autobiography and Letters: The Portrait of a Lady, The Wings of the Dove, The American, The Bostonians, The Ambassadors, What Maisie Knew, Washington Square, Daisy Miller...",9780404567767,9788026836063
1035,11,Slide Rule: The Autobiography of an Engineer,Long Walk to Freedom: The Autobiography of Nelson Mandela,9781889439181,9780316323543
1950,3223,Autobiography,"Autobiography of Samuel D. Gross, M.D., ...: Emeritus Professor of Surgery in the Jefferson Medical College of Philadelphia. With Sketches of His Contemporaries, Volume 1",9780306712227,9781297908996
701,1656,Bruno Sammartino: An Autobiography of Wrestling's Living Legend,The Great Platypus Caper & Other Hilarious Misadventures: an unreliable autobiography,9781440476983,2940151699846
1940,2528,Wheels within Wheels: Autobiography,Keeping Quiet: Paul Nixon: The Autobiography,9780140054484,9780752476469
540,3279,Twelve Years a Slave: The Autobiography of Solomon Northup,"Kaloolah, Or, Journeyings to the Djébel Kumri: An Autobiography of Jonathan Romer",9781482916171,2940025492559
2443,1214,Roy Mac: Clough's Champion My Autobiography,The Bridge Builder's Daughter: An Autobiography Part 1,,9780971391932
3361,130,Angel on My Shoulder: An Autobiography,Yellow Kid Weil: The Autobiography of America's Master Swindler,9780446527460,9781849350211
1337,1610,A Rare Book Saga: The Autobiography Of H. P. Kraus,"Life, including his autobiography and a memoir",9780399120640,2940021623483
1931,276,David Frost: An Autobiography part 1: From Congregations to Audiences,Israel Rank: The Autobiography of a Criminal,9780006380825,9781500857806
3196,946,The Boy in the Photograph - The Autobiography,Autobiography of Old Claib Jones,9781781487280,9781257226252
737,3664,African Lives: An Anthology of Memoirs and Autobiographies,"Rose Douglas ; or, Sketches of a country parish : being the autobiography of a Scotch minister's daughter",9781588268877,2940030242767
3408,2359,Beloved Witch: An Autobiography,With All My Might: An Autobiography,9788172233808,9780934601214
3019,929,Life of Benjamin Franklin on the Basis of His Autobiography (1851),I'll No Tell You Again: My Autobiography,9781164302292,9781845028954
1957,2520,Autobiography,Stepping Stones of Life: AUTOBIOGRAPHY OF N.E.S. (PETER) SIMON (1898-1980),9781849838054,9781483659473
2865,2518,The Fiction of Autobiography: Reading and Writing Identity,"Autobiography of Henry Taylor, 1800 1875, Vol. 1 of 2: 1800 1844 (Classic Reprint)",,9781330328231
513,858,Selected Organs: Parts of an Autobiography,Absolute Beginner: The Autobiography,9780887531675,9780283071928
3444,1250,"The Autobiography of A Turkish Girl: Çalıkuşu, or the Wren: Korolek Ptichka Pevchaja. C Halykushu (Bütün Eserleri #1)","Autobiography of O. P. Alderman,: From Early Life to the Fifty-fifth Year of His Age, Up to ...",9785170318322,2940023961316
1083,938,No Brains At All: An Autobiography,"Autobiography of Mark Twain, Vol. 3",9780140157864,9781504637169
2200,2138,True Relations: Essays on Autobiography and the Postmodern,Pardon: The Autobiography of a Gangster,9780313305092,9781452017136
3648,399,"Moi, Malala, je lutte pour l'éducation et je résiste aux talibans (Biographies, Autobiographies)",An Autobiography of Buffalo Bill (Colonel W. F. Cody),,9781495225123
5,1818,Soul On The Street: An Autobiography,Autobiography and genealogy of William Wilkins Warren,9781848500150,2940017650554
2611,3668,From Many Angles: An Autobiography,Women Physicians of the World: Autobiographies of Medical Pioneers,,9780070279544
884,3583,In My Own Words: The Autobiography,The Road Home: A Spiritual Autobiography,9781848272057,9780931761737
3558,1466,The Autobiography of Albert Einstein,... An Autobiography ...,9780947757472,2940023944470
3847,3507,Alan Carr Autobiography,Behind the Scrum: The Autobiography,9780007287802,9780752876764
3156,2087,The Making of a Country Lawyer: An Autobiography,All the Days of My Life : An Autobiography (Illustrated),9780312169145,2940148260394
2074,2138,The History of Neuroscience in Autobiography,Pardon: The Autobiography of a Gangster,9780916110512,9781452017136
1419,3349,John McGovern: My Autobiography,Black Hawk's Autobiography,9781907637193,9780813826370
2446,520,The nine lives of Sterling W. Sill: An autobiography,Daughter of Isis: The Autobiography,9780882901183,9781848132320
1414,709,"Good, Better, Best - An Autobiography: An Autobiography",The Autobiography of Andrew Carnegie with Illustrations,9781469156125,2940016352145
1509,1770,Keeping Quiet: Paul Nixon The Autobiography,Autobiography of a Yogi - Scholar's Choice Edition,,9781297048968
3764,105,I Wanted to Write a Poem: The Autobiography of the Works of a Poet,Autobiography of Herbert W. Armstrong - Volume 2,9780811207072,9781304501417
1904,1826,"Music, Wit and Wisdom: The Autobiography of Arthur Schnabel",Autobiography of a Disembodied Soul,9783936000535,2940017594827
2361,3412,An Autobiography,An Autobiography [1915],9780252069772,9781112245237
3069,3089,"The Diary of Caroline Seabury, 1854-1863 (Wisconsin Studies in American Autobiography)","Autobiography, Letters and Literary Remains of Mrs. Piozzi (Thrale) (2nd ed.) (2 vols.)",9780299128746,2940012031525
421,1190,This Life I've Loved: An Autobiography,"Memoir of John Aubrey, F. R. S., embracing his autobiography sketches, a brief review of his personal and literary merits, an an account of his works;",9780944220184,2940020669505
1573,2508,"John G. Paton, Missionary to the New Hebrides: An Autobiography (1889)",Autobiography of Lorenzo Waugh,9780548750957,2940017364338
979,35,"swings and roundabouts, an autobiography",Theodore Roosevelt: An Autobiography,,9781451580129
1128,427,Autobiography of Protest in Hawai'i,"Collected Essays, Volume 5: Philosophy, Autobiography and Miscellany",9780824817848,9780976159230
3283,1667,Every Man a King Autobiography,ETERNAL: Autobiography of Gladstone Matthew,9780844624853,9781426967542
2693,3170,Niall Quinn: The Autobiography,The Autobiography of a Thief (Barnes & Noble Digital Library): and Other Histories,,9781411451636
1350,1393,Arc of the Arrow: Writing Your Spiritual Autobiography,"Autobiography of Samuel D. Gross, M. D. with Sketches of His Contemporaries",9780671017453,2940026700721
199,1598,Here and Now!: The Autobiography of Pat Martino,The Autobiography of Satan,9781617130274,9781445551159
358,943,Ossie's Dream: My Autobiography,Cash: The Autobiography,9780552159180,2940012926401
1186,2070,The Autobiography of Malcom X (Bloom's Reviews),"The Autobiography And Correspondence Of Mrs. Delaney, Rev. From Lady Llanover's Edition, Volume 2",9780791041116,9781296855215
3867,1625,Marcus: The Autobiography of Marcus Allen,"The life of William Cowper, with selections from his correspondence [and his autobiography. By R ...",9780312169244,2940025757658
3802,291,The Autobiography of Santa Claus (The Christmas Chronicles),Sharon Osbourne Extreme: My Autobiography,9781585424481,9780759568945
3332,2857,The Autobiography of Lincoln Steffens,My Escape: An Autobiography,9781597140164,9781590515440
3356,733,Good-Bye to All That: An Autobiography,Mary's Journey a Life in the Arts: An Autobiography - My Own Story,9780385093309,9781479763153
602,3475,The Autobiography Of Mark Rutherford: Dissenting Minister,The Autobiography of a Sexually Emancipated Communist Woman,9780192825940,9780805204865
3015,2214,Sing As We Go: The Autobiography of Gracie Fields,Autobiography and Writings of George W. Taylor,,9781445550060
359,2813,"I, Jesus: An Autobiography","Jazz Odyssey: The Autobiography of Joe Darensbourg, as Told to Peter Vacher",9781578215942,9780807114421
3691,1958,Lay Bare the Heart: An Autobiography of the Civil Rights Movement,Autobiography of Andrew T. Still: With a History of the Discovery and Development of the Science ...,9780875651880,2940026619979
2467,1472,Upward Panic: The Autobiography of Eva Palmer-Sikelianos,Chapters of Experience: Studies in 20th Century American Autobiography,9783718653102,9780312129781
2186,1007,Many Battles; The Autobiography Of Ernest Gruening,Firebrand: The Autobiography of Benvenuto Cellini,9780871405654,9781494870225
2503,1310,Cheech & Chong: The Unauthorized Autobiography,Man Without A Face / Edition 1,,9781891620126
1400,584,I Could Never Be So Lucky Again: An Autobiography,Autobiography of a Schizophrenic Girl: The True Story of Renee,9781299020559,9780452011335
3521,543,The Autobiography,The Autobiography of St. Ignatius of Loyola,9780563487388,2940150494565
211,2837,Three Phases of Eve: An Autobiography,The Unauthorized Autobiography,9780312802677,9781441587572
2596,844,My Persian Pilgrimage: An Autobiography,"WALNUTS: My autobiography of healing from mental illness, A raw living journal of jokes, A meditation",9780878082438,9781481733113
2655,407,The Autobiography of a Flea: Complete Edition,The Facts: A Novelist's Autobiography,9781451568677,9781466846425
175,2697,The Autobiography of Elder Helvecio Martins,Life with Revised. Ev and before: The Autobiography of a Methodist Minister's Wife,9781562362188,9780916620707
894,2323,"Feminism & Autobiography: Texts, Theories, Methods",All the Days of My Life: an Autobiography: The Red Leaves of a Human Heart,9780415232029,2940023708232
3124,408,The Autobiography of Frank Tarbeaux,The Autobiography of Calamity Jane,,2940016378374
547,902,"Exploring the Dangerous Trades: The Autobiography of Alice Hamilton, M.D.",With Head And Heart,9780930350819,9780156976480
3851,2718,Autobiography of Brook Farm,"Characters and Episodes of the Great Rebellion; Selected From the History and Autobiography of Edward, Earl of Clarendon",9780844640563,9781290739214
2211,2198,Imagine No Religion: The Autobiography of Blase Bonpane,The Autobiography Of An Idea,9781597095532,2940023961224
404,2390,How I Lost 5 Pounds in 6 Years: An Autobiography,Children of the Dead End; The Autobiography of a Navvy,9780312322441,9781313181815
1649,3294,"The Autobiography of Lincoln Steffens, Vol 1","The autobiography of Thomas Allen,",9780156093958,2940026701612
374,1089,An Autobiography,God's Grace for Graham: An Autobiography,9780393318562,9781490850412
1066,473,As If: An Autobiography,A Daughter of Han: The Autobiography of a Chinese Working Woman,9780472117789,2940148294108
3681,2753,Blue Plate Special: An Autobiography of My Appetites,Autobiography of Buffalo Bill (Colonel W,9780385536264,9781414233710
2750,1555,Winter's Tale: An Autobiography,The Lucky Loadmaster: Autobiography of an Elite U.S. Air Force Loadmaster,9780745950006,9781468539653
1976,935,Autobiography,The Autobiography of an ExtraTerrestrial Saga: Waking Thyron,,9781496953407
661,3309,I Could Never Be So Lucky Again: An Autobiography,Autobiography and Questions of Gender,9780553584646,9781138941274
1980,1829,An Autobiography,"Intellectual Autobiography: Ideas on Literature, Philosophy and Religion",9780297792857,9781410204233
2636,3304,Jane Eyre: An Autobiography,They Still Call Me Junior: Autobiography of a Child Star; With a Filmography,,9780899507620
2094,2739,Autobiography of Allen Jay,All Honourable Men: Part Two of An Autobiography,,9781468944136
2634,145,Farangi - Autobiography of an Afghan Immigrant,"Autobiography of Jack the Ripper: In His Own Words, The Confession of the World's Most Infamous Killer",9781257133772,9781402280580
197,1131,Memories: An Autobiography,"Tower Stories: The Autobiography of September 11, 2001",9781863740258,9780974868455
1299,2735,My Struggles: An Autobiography,Autobiography Volume 2 (1968-1986): Hell or the Garden of Eden,9780706919738,9781785073076
2073,2974,All My Yesterdays: An Autobiography,Smile Please: An Unfinished Autobiography,9781852304058,9780060136024
74,2253,Journey Into Childhood: The Autobiography of Lois Lenski,The Log-Cabin Lady: An Anonymous Autobiography,9780397311774,9781502429827
2637,1273,Brushes With History: An Autobiography,My Early Life on St. Kitts and Nevis: An Autobiography of the First 22 Years,9780670081295,9781477264850
2479,2530,"A Lakota War Book from the Little Bighorn: The Pictographic ""Autobiography of Half Moon""",Something Like an Autobiography,9780981885865,2940013126978
1572,2707,Autobiography of a Freedom Rider: My Life as a Foot Soldier for Civil Rights,Autobiography of William G. Schauffler: For Forty-nine Years a Missionary in ...,9780757316036,2940026728862
369,1661,The Sport Of Queens; The Autobiography Of Dick Francis,Path Without Destination: An Autobiography,9780330266857,9780688164027
404,3408,How I Lost 5 Pounds in 6 Years: An Autobiography,"Alton Locke, Tailor and Poet: An Autobiography",9780312322441,2940018134381
3320,2286,The Adventure of Living : a Subjective Autobiography,Life of Thurlow Weed including his autobiography and a memoir ..,,2940021209359
1499,3201,The Elements of Autobiography and Life Narratives,The First Million the Hardest: An Autobiography (Classic Reprint),9780321105622,9781330433379
3907,2885,Porn King: The Autobiography of John C. Holmes,A Summer Jaunt: Being a Rambling Autobiography of John Strange Winter [pseud.],9781880047699,2940026642144
2130,2924,And One To Grow On (American Autobiography),Midnight Son: An Autobiography,9780781285346,9781515347828
3849,1684,How NOT to be a Football Millionaire - Keith Gillespie My Autobiography,"Lady Morgan's Memoirs: Autobiography, Diaries and Correspondence ...",,2940018813491
618,3548,"The Court Years, 1939-1975: The Autobiography of William O. Douglas",Metasophy Learning to Die-Dying to Learn: Pilgrims Autobiography and Testimony,9780394492407,9781452010199
46,1050,Gray Matters: The Autobiography,My Science Fiction Autobiography,9780330431996,9781257333226
3796,3168,Icebreaker the Autobiography of Rudy Galindo,The Rev. Herbert H. Hayden; an autobiography. The Mary Stannard murder; tried on circumstantial evidence ..,9780671003906,2940022983463
923,2204,You Won't Believe This But...: An Autobiography of Sorts,The Uses Of Autobiography,9780753503973,9781135346294
1450,3232,Cloris: My Autobiography,Writing Your Life: An Easy-to-Follow Guide to Writing an Autobiography,9780758229632,9781877673078
374,753,An Autobiography,Unapologetically Black: Doni Glover Autobiography,9780393318562,9780692404386
368,739,Memoirs of an Arabian Princess: An Autobiography,Theodore Roosevelt: Autobiography,,9781494866907
2394,3467,"Nearer, My God: An Autobiography of Faith",Confessions of a Parish Priest: An Autobiography,9780156006187,9780671610845
1384,2321,The Autobiography of Andrew Carnegie and the Gospel of Wealth,"The Saga of a Quiet Birdman: The Autobiography of Paul B. Jackson, Colonel USAF (Ret.)",9780451530387,9781877633201
3181,1588,Louis Spohr Autobiography,The Education Of Henry Adams An Autobiography,,2940028362835
506,2133,King of the Mild Frontier: An Ill-Advised Autobiography,Autobiography of Yukichi Fukuzawa,9780060502515,2900231139860
2057,2149,Gooch: My Autobiography,Autobiography,9780002184748,9780818002229
2509,969,Come What May: The Autobiography,"Autobiography of Mark Twain, the authentic original version",,2940016310794
355,2120,Stan Bowles: The Autobiography,"Autobiography of Adin Ballou, 1803-1890: Containing an Elaborate Record and Narrative of Hs Life ...",9780752865393,2940017594834
3598,1131,Red Flower of China: An Autobiography,"Tower Stories: The Autobiography of September 11, 2001",9781569470091,9780974868455
3063,3561,"Child Of Two Worlds: An Autobiography Of A Filipino American, Or Vice Versa","James Burn, the Beggar Boy: an Autobiography, Relating the Numerous Trials, Struggles, and Vicissitudes of a Strangely Chequered Life, With Glimpses of English Social, Commercial, and Political History, During Eighty Years, 1802-1882",9789712705304,9781290150651
495,2921,The Race of My Life: An Autobiography,Once Upon A Girl: An Autobiography,9788129129109,9781478263500
2279,3564,Untitled Autobiography,Fred Zinnemann: An Autobiography,9780345311177,9780747511311
1093,1135,Autobiography of Jurji Zaidan,"Kolokotrones, the Klepht and the Warrior: bsixty Years of Peril and Daring : an Autobiography",9780894106538,9781407692531
800,3026,Lightning Joe: An Autobiography,"The Life of Hon. William F. Cody, Known As Buffalo Bill, the Famous Hunter, Scout, and Guide: An Autobiography",9780891415305,9780809440160
1264,2753,Autobiography of Benjamin Franklin,Autobiography of Buffalo Bill (Colonel W,9781438266084,9781414233710
