ID,Title,Authors,ISBN,Publisher,Pages,Price
B2164,Big Shots: Business the Oracle Way: Secrets of an E-Businessm Giant,,9781841121536.0, Capstone Publishing; 1st edition (January 2004),192.0,
B2165,"Computational Modeling of Objects Presented in Images: Fundamentals, Methods, and Applications: 4th International Conference, CompIMAGE 2014, ... (Lecture Notes in Computer Science)",,9783319099934.0," Springer; 2014 edition (July 20, 2014)",414.0,
B2166,"Oracle E-Business Suite 12 Tuning Tips & Techniques: Manage & Optimize for World-Class Effectiveness, Efficiency, and Success (Public Administration and Public Policy)",Richard Bingham,9780071809801.0," McGraw-Hill Education; 1 edition (October 2, 2013)",432.0,$39.83
B2167,Access 2 Developer's Guide/Book and Disk,Roger Jennings,9780672304538.0, Sams Publishing; 2 Pap/Dskt edition (March 1994),1200.0,
B2168,"Microsoft Office Access 2007 In Business, Core and Resource DVD Package",,9780137133451.0," Prentice Hall; 1 edition (August 30, 2007)",323.0,$0.40
B2169,Optimizing Informix Applications (Informix Series),,9780131492387.0," Prentice Hall; 1st edition (April 10, 1995)",352.0,
B2170,XML and SQL: Developing Web Applications,Daniel K. Appelquist,9780201657968.0," Addison-Wesley Professional; 1 edition (December 16, 2001)",256.0,$39.99
B2171,Python Data Analysis,Ivan Idris,9781783553358.0," Packt Publishing - ebooks Account (October 27, 2014)",348.0,
B2172,"Structural Information and Communication Complexity: 14th International Colloquium, SIROCCO 2007, Castiglioncello, Italy, June 5-8, 2007, Proceedings ... Computer Science and General Issues)",,9783540729181.0," Springer; 2007 edition (July 11, 2007)",342.0,$109.00
B2173,Cost-Based Oracle Fundamentals (Expert's Voice in Oracle),Jonathan Lewis,9781590596364.0," Apress (October 31, 2005)",536.0,
B2174,BPEL PM and OSB Operational Management with Oracle Enterprise Manager 10g Grid Control,,9781847197740.0," Packt Publishing (August 23, 2010)",248.0,$44.99
B2175,CompTIA Storage+ Quick Review Guide,Eric Vanderburg,9780071808804.0," McGraw-Hill Education; 1 edition (June 1, 2015)",444.0,$34.00
B2176,Mastering Entity Framework,,9781784391003.0," Packt Publishing (February 24, 2015)",304.0,
B2177,Oracle Power Objects Developer's Guide (Oracle Series),Rick Greenwald,9780078821639.0," Oracle Pr (January 1, 1996)",428.0,
B2178,"Algorithms - ESA 2000: 8th Annual European Symposium Saarbrücken, Germany, September 5-8, 2000 Proceedings (Lecture Notes in Computer Science)",,9783540410041.0," Springer; 2000 edition (October 2, 2000)",450.0,
B2179,Learning to Use Windows Applications (Shelly Cashman Series),"Gary B. Shelly, Thomas J. Cashman",9780877095941.0, Boyd & Fraser Pub Co (August 1994),336.0,
B2180,High Performance Oracle Data Warehousing: All You Need to Master Professional Database Development Using Oracle,Donald K. Burleson,9781576101544.0," Coriolis Group (June 13, 1997)",560.0,
B2181,Informix On-Line Performance Tuning (Informix Series),Elizabeth Suto,9780131243224.0, Prentice Hall (November 1994),176.0,
B2182,Oracle Solaris 11 System Administration The Complete Reference,Harry Foxwell,9780071790420.0," McGraw-Hill Education; 1 edition (September 26, 2012)",768.0,$44.83
B2183,Beginning Visual Basic 6 Application Development (Programmer to programmer),,9781861001092.0," Peer Information Inc. (January 15, 2000)",823.0,
B2184,Conceptual Modelling in Computational Immunology,,9788087924013.0," Tomas Bruckner (September 10, 2015)",174.0,
B2185,Expert One on One Oracle,Thomas Kyte,9781861004826.0, Peer Information Inc.; 1 edition (June 2001),1265.0,$14.15
B2186,Internet & Intranet Applications with Powerbuilder 6,Tom Cervenka,9781884777608.0," Manning Publications; 1st edition (September 15, 1998)",400.0,
B2187,Getting Started with Oracle Tuxedo,Biru Chattopadhayay,9781849686884.0," Packt Publishing (June 4, 2013)",162.0,
B2188,QlikView Scripting,Matt Floyd,9781782171669.0," Packt Publishing (November 25, 2013)",138.0,
B2189,How to Do Everything with PHP and MySQL,Vikram Vaswani,9780072257953.0," McGraw-Hill Education; 1 edition (April 21, 2005)",400.0,$15.14
B2190,Oracle9i Administration and Management,Michael R. Ault,9780471218869.0," Wiley; 1 edition (July 15, 2002)",1024.0,$0.63
B2191,"Databases Theory and Applications: 25th Australasian Database Conference, ADC 2014, Brisbane, QLD, Australia, July 14-16, 2014. Proceedings (Lecture ... Applications, incl. Internet/Web, and HCI)",,9783319086071.0," Springer; 2014 edition (June 5, 2014)",231.0,
B2192,"DB2 9 for Linux, UNIX, and Windows Database Administration: Certification Study Guide",Roger E. Sanders,9781583470770.0," Mc Press; Stg edition (October 1, 2007)",880.0,$64.95
B2193,Oracle Data Mining: Mining Gold from Your Warehouse (Oracle In-Focus series) (Volume 25),,9780974448633.0," Rampant Techpress (July 1, 2007)",300.0,$39.95
B2194,Beginning Oracle Programming,"Sean Dillon, Christopher Beck, Thomas Kyte",9781861006905.0, Wrox Press (March 2002),1000.0,
B2195,Exploring Abstract Algebra With Mathematica®,Allen C. Hibbard,9780387986197.0," Springer; Softcover reprint of the original 1st ed. 1999 edition (February 19, 1999)",467.0,$51.81
B2196,Mastering Oracle8i,,9780782129298.0," Sybex Inc (December 13, 2001)",1200.0,
B2197,Everyday Oracle DBA (Osborne ORACLE Press Series),,9780072262087.0," McGraw-Hill Osborne Media; 1 edition (December 23, 2005)",368.0,$23.49
B2198,Essential Microsoft Operations Manager,,9780596009533.0," O'Reilly Media; 1 edition (February 13, 2006)",384.0,$39.99
B2199,MySQL & PHP From Scratch,Wade Maxfield,9780789724403.0," Que Publishing; 1 edition (November 27, 2000)",384.0,$34.99
B2200,Oracle 8i DBA: Architecture and Administration Certification Bible,Damir Bersinic,9780764548178.0," Wiley (December 29, 2001)",1167.0,$1.69
B2201,Advanced Excel Essentials,Jordan Goldmeier,9781484207352.0," Apress; 2014 edition (November 5, 2014)",216.0,$31.64
B2202,The Interactive Computing Series: Access 2002 - Introductory,,9780072472578.0," Career Education; 1 edition (November 28, 2001)",280.0,$2.63
B2203,PostGIS Essentials,,9781784395292.0," Packt Publishing - ebooks Account (March 28, 2015)",230.0,
B2204,FileMakerÂ Pro 5 Bible,Steven A. Schwartz,9780764534065.0," Wiley; 1 edition (December 30, 1999)",756.0,$18.79
B2205,Peer-to-Peer Systems,,9783540441793.0," Springer; 2002 edition (November 19, 2002)",339.0,
B2206,Bad Data Handbook: Cleaning Up The Data So You Can Get Back To Work,Q. Ethan McCallum,9781449321888.0," O'Reilly Media; 1 edition (November 24, 2012)",264.0,$34.28
B2207,Data Mining in Large Sets of Complex Data (SpringerBriefs in Computer Science),,9781447148890.0," Springer; 2013 edition (January 11, 2013)",116.0,
B2208,"Mathematics and Computation in Music: Third International Conference, MCM 2011, Paris, France, June 15-17, 2011. Proceedings (Lecture Notes in Computer Science)",,9783642215896.0," Springer; 2011 edition (January 24, 2012)",375.0,
B2209,Probability and Statistics,Athanasios Papoulis,9780137116980.0," Prentice Hall; 1 edition (September 11, 1989)",512.0,$9.51
B2210,MySQL in a Nutshell (In a Nutshell (O'Reilly)),Russell J. T. Dyer,9780596514334.0," O'Reilly Media; Second Edition edition (April 25, 2008)",566.0,$26.12
B2211,Advances in Database Systems: Implementations and Applications (CISM International Centre for Mechanical Sciences),,9783211826140.0," Springer; 1994 edition (November 2, 1994)",377.0,$99.00
B2212,The PostgreSQL Reference Manual Volume 3: Server Administration Guide,,9780954612047.0," Network Theory Ltd. (June 1, 2007)",204.0,
B2213,"Algorithm Engineering and Experimentation: International Workshop ALENEX'99 Baltimore, MD, USA, January 15-16, 1999, Selected Papers (Lecture Notes in Computer Science)",,9783540662273.0," Springer; 1999 edition (July 30, 1999)",356.0,
B2214,Entwicklung einer Online-Shopping-Lösung auf der Basis von PHP und MySQL (German Edition),,9783638787130.0," GRIN Verlag (December 6, 2013)",108.0,
B2215,Learn MS Access 7.0 for Windows 95 in a Day,,9788170297086.0," BPB Publications (December 1, 2000)",128.0,
B2216,Administering SQL Server 7,Divya Chaturvedi,9780071341684.0," Computing Mcgraw-Hill; Pap/Cdr edition (June 27, 1999)",608.0,
B2217,OCA: Oracle Database 11g Administrator Certified Associate Study Guide: Exams1Z0-051 and 1Z0-052,Biju Thomas,9780470395127.0," Sybex; 1 edition (April 6, 2009)",1152.0,$44.22
B2218,Fundamental Algorithms for Permutation Groups (Lecture Notes in Computer Science),,9783540549550.0," Springer; 1991 edition (November 27, 1991)",244.0,
B2219,Oracle8I for Windows Nt Starter Kit (Oracle Press Series),,9780072122480.0," Mcgraw-Hill Osborne Media (November 1, 2005)",688.0,$0.57
B2220,NHibernate 3 Beginner's Guide,Aaron Cure,9781849516020.0," Packt Publishing (August 30, 2011)",368.0,
B2221,Multivariate Statistics:: Exercises and Solutions,,9780387707846.0," Springer; 2007 edition (July 27, 2007)",368.0,$54.20
B2222,Real-Time Design Patterns: Robust Scalable Architecture for Real-Time Systems,Bruce Powel Douglass,9780201699562.0," Addison-Wesley Professional; 1 edition (October 3, 2002)",528.0,
B2223,"Beginning Power BI with Excel 2013: Self-Service Business Intelligence Using Power Pivot, Power View, Power Query, and Power Map",Dan Clark,9781430264453.0," Apress; 1 edition (September 24, 2014)",324.0,$31.50
B2224,Relational Database Principles,,9780826457134.0," Cengage Learning Business Press; 2 edition (April 25, 2002)",310.0,$11.24
B2225,A Complete Guide to DB2 Universal Database (The Morgan Kaufmann Series in Data Management Systems),,9781558604827.0," Morgan Kaufmann; 1 edition (June 15, 1998)",816.0,$110.00
B2226,"Trees in Algebra and Programming - CAAP '94: 19th International Colloquium, Edinburgh, U.K., April 11 - 13, 1994. Proceedings (Lecture Notes in Computer Science)",,9783540578796.0," Springer; 1994 edition (April 28, 1994)",361.0,$109.00
B2227,"Journal of Healthcare Information Management, E-Healthcare Data Warehousing: Journal of Healthcare Information Management, Volume 15, Number 2 (J-B JHIM Single Issue Health Care Information MGMT)",,9780787958084.0," Jossey-Bass (July 11, 2001)",188.0,$4.63
B2228,Microsoft Access 2010 Step by Step,"Joan Lambert, Joyce Cox",9780735626928.0," Microsoft Press; 1 edition (July 25, 2010)",448.0,$21.33
B2229,PostgreSQL (2nd Edition),Korry Douglas,9780672327568.0," Sams Publishing; 2 edition (August 5, 2005)",1032.0,$40.72
B2230,Using Open Source Web Software with Windows (Charles River Media Internet),Eric Hunley,9781584504306.0," Charles River Media; 1 edition (December 8, 2005)",334.0,
B2231,Microsoft Office Professional 2013 Plain & Simple,Katherine Murray,9780735669321.0," Microsoft Press; 1 edition (February 25, 2013)",472.0,$22.67
B2232,"Provenance and Annotation of Data and Processes: Second International Provenance and Annotation Workshop, IPAW 2008, Salt Lake City, UT, USA, June 17-18, 2008 (Lecture Notes in Computer Science)",,9780130632807.0," Springer; 2008 edition (December 12, 2008)",328.0,
B2233,PostgreSQL 9.0 Reference Manual - Volume 3: Server Administration Guide,,9781906966072.0," Network Theory Ltd.; Revised edition edition (November 30, 2010)",274.0,
B2234,Microsoft Access 2002 Visual Basic for Applications Step by Step (Step by Step (Microsoft)),Evan Callahan,9780735613584.0," Microsoft Press (October 5, 2001)",384.0,
B2235,Using Microsoft Excel and Access 2013 for Accounting (with Student Data CD-ROM),Glenn Owen,9781285183473.0," South-Western College/West; 4 edition (January 6, 2014)",384.0,$111.67
B2236,Mysql,Michael Kofler,9781893115569.0," Apress; 2001 edition (September 15, 2001)",534.0,
B2237,Oracle PL / SQL For Dummies,"Michael Rosenblum, Paul Dorsey",9780764599576.0," For Dummies; 1 edition (June 13, 2006)",432.0,$20.29
B2238,Application Recovery Tool for Ims and DB2 Databases a Data Recovery Guide: A Data Recovery Guide (Ibm Redbooks),,9780738426365.0, Ibm; 1st edition (November 2002),184.0,
B2239,Liskin's dBASE IV Programming Book,Miriam Liskin,9780078815300.0, Mcgraw-Hill Osborne Media (January 1990),700.0,
B2240,"Database Design, Application Development, and Administration, Sixth Edition",,9780983332428.0," Chicago Business Press; 6 edition (January 31, 2014)",792.0,$169.00
B2241,Fast Access Microsoft WORD,Rhyder McClure,9780133075397.0, BradyGames (July 1988),200.0,
B2242,"PhoneGap 3, Beginner's Guide, 2nd Edition",,9781782160984.0," Packt Publishing; 2nd New edition edition (September 24, 2013)",308.0,
B2243,SQL Instant Reference,Martin Gruber,9780782125399.0," Sybex; 2 edition (March 8, 2000)",384.0,$4.00
B2244,OCP Developer PL/SQL Program Units Exam Guide,Steve O'Hearn,9780072193367.0," McGraw-Hill Osborne Media; 1 edition (April 23, 2002)",499.0,$14.99
B2245,How To Do Everything with Office XP,Ken Cook,9780072132298.0," McGraw-Hill Osborne Media; 1 edition (July 24, 2001)",608.0,$1.13
B2246,Introducing Fortran 90,,9783540199403.0," Springer; Softcover reprint of the original 1st ed. 1995 edition (October 18, 1995)",375.0,
B2247,Essential Lightwave V9: The Fastest And Easiest Way To Master Lightwave 3D,"Steve Warner, Kevin Phillips",9781598220247.0," Jones & Bartlett Learning; 1 edition (June 29, 2007)",992.0,$24.06
B2248,VoiceXML: Professional Developer's Guide with CDROM,Chetan Sharma,9780471418931.0," Wiley; 1 edition (December 7, 2001)",384.0,$7.92
B2249,Optimal Control: An Introduction to the Theory with Applications (Oxford Applied Mathematics and Computing Science Series),Leslie M. Hocking,9780198596820.0," Clarendon Press; 1 edition (March 28, 1991)",272.0,$96.00
B2250,Spatio-Temporal Databases: Complex Motion Pattern Queries (SpringerBriefs in Computer Science),,9783319024073.0," Springer; 2013 edition (October 15, 2013)",114.0,
B2251,Oracle GoldenGate 11g Handbook,,9780071790888.0," McGraw-Hill Education; 1 edition (July 9, 2013)",448.0,$42.73
B2252,dBASE IV (TM): Programmieranleitung für die Arbeit mit einem relationalen Datenbanksystem (German Edition),,9783528146795.0," Vieweg+Teubner Verlag; 2. Aufl. 1990 edition (January 1, 1990)",357.0,$69.95
B2253,No Stress Tech Guide To Crystal Reports Basic For Visual Studio 2008 For Beginners,Dr Indera E Murphy,9780977391288.0," Tolana Publishing (March 24, 2008)",416.0,
B2254,dBASE 5 for Windows Quick and Easy,Audrey Kalman,9780782114645.0, Sybex Inc (December 1994),225.0,
B2255,Dynamic Web Application Development Using PHP and MySQL,,9781844807536.0," Cengage Learning EMEA; 1 edition (February 1, 2008)",656.0,$44.38
B2256,Microsoft SQL Server 2000 Database Development From Scratch,Rob Hawthorne,9780789724472.0," Que (January 10, 2001)",496.0,
B2257,dBASE 5 for Windows,,9780760032831.0, Course Technology Ptr (Sd) (March 1995),192.0,$5.99
B2258,Oracle Database 11g R2: SQL Tuning,,9781936930029.0," Sideris Courseware Corp. (April 15, 2011)",578.0,
B2259,JDBC: Practical Guide for Java Programmers (The Practical Guides),Gregory D. Speegle,9781558607361.0," Morgan Kaufmann; 1 edition (September 14, 2001)",120.0,$39.95
B2260,Netezza Underground: 2nd Edition - an IBM PureData Adventure,,9781500408473.0," CreateSpace Independent Publishing Platform; 2 edition (July 14, 2014)",364.0,
B2261,Python Programming In A Day & MYSQL Programming Professional Made Easy (Volume 36),Sam Key,9781511442404.0," CreateSpace Independent Publishing Platform (March 24, 2015)",50.0,
B2262,Easy Access 2 for Windows,,9781565297142.0, Que Pub (April 1994),250.0,
B2263,OpenGL Development Cookbook,Muhammad Mobeen Movania,9781849695046.0," Packt Publishing (June 25, 2013)",326.0,
B2264,Getting Started with NoSQL,,9781849694988.0," Packt Publishing (March 26, 2013)",142.0,
B2265,"Data Management. Data, Data Everywhere: 24th British National Conference on Databases, BNCOD 24, Glasgow, UK, July 3-5, 2007, Proceedings (Lecture ... Applications, incl. Internet/Web, and HCI)",,9783540733898.0," Springer; 2007 edition (August 17, 2007)",262.0,
B2266,PHP and MySQL @work: Projects and Techniques to Get the Job Done,,9780672328572.0, Sams; 1 edition (May 2006),240.0,
B2267,Access 7 (Teach Yourself Computing),Moira Stephen,9780340697504.0," Teach Yourself Books (July 2, 1997)",190.0,
B2268,Subject Analysis in Online Catalogs,Hope A. Olson,9781563088001.0," Libraries Unlimited; 2 edition (September 15, 2001)",333.0,$60.00
B2269,"Building the Operational Data Store, 2nd Edition",,9780471328889.0," Wiley; 2 edition (May 28, 1999)",336.0,
B2270,TOAD Handbook,Bert Scalzo,9780672324864.0," Sams Publishing; 1 edition (March 3, 2003)",312.0,$29.99
B2271,Wireless Information Highways,,9781591405405.0," IRM Press (January 1, 2005)",482.0,
B2272,MySQL Certification Study Guide,,9780672326325.0," MySQL Press (April 15, 2004)",648.0,
B2273,SQL Server Execution Plans,,9781906434021.0," Simple Talk Publishing (March 24, 2009)",250.0,
B2274,Elvis,Albert Harry Goldman,, Avon (1982),714.0,
B2275,SQL Server 2000 Web Application Developer's Guide,Craig Utley,9780072126198.0," McGraw-Hill/OsborneMedia; 1 edition (November 13, 2000)",663.0,$11.99
B2276,Mysql (Programacion / Programming) (Spanish Edition),,9788441518988.0," Anaya Multimedia; 1 Tra edition (June 30, 2005)",1118.0,
B2277,Discovering Data Mining: From Concept to Implementation,,9780137439805.0," Prentice Hall (September 28, 1997)",224.0,$44.99
B2278,Learning Oracle PL/SQL,Bill Pribyl,9780596001803.0," O'Reilly Media; 1 edition (December 15, 2001)",450.0,$41.55
B2279,Learning Cassandra for Administrators,Vijay Parthasarathy,9781782168171.0," Packt Publishing (November 25, 2013)",120.0,
B2280,Macworld Filemaker Pro 3 Bible,Steven A. Schwartz,9781568847283.0, John Wiley & Sons Inc (Computers); 2 Pap/Dsk edition (May 1996),702.0,
B2281,MySQL 5.0 (Straight to the Point),Dinesh Maidasani,9788131800409.0," Laxmi Publications (December 1, 2007)",166.0,
B2282,Clojure Data Analysis Cookbook,Eric Rochester,9781782162643.0," Packt Publishing (March 25, 2013)",342.0,
B2283,Introduction to Queuing Theory (Mathematical Modeling),,9780817634230.0," Birkhäuser; Softcover reprint of the original 2nd ed. 1989 edition (November 1, 1989)",315.0,$99.00
B2284,Elasticsearch in Action,Matthew Lee Hinman,9781617291623.0," Manning Publications; 1 edition (October 31, 2015)",400.0,$33.74
B2285,"Databases in Telecommunications II: VLDB 2001 International Workshop, DBTel 2001 Rome, Italy, September 10, 2001 Proceedings (Lecture Notes in Computer Science)",,9783540426233.0," Springer; 2001 edition (October 16, 2001)",184.0,
B2286,Oracle and Java Development,Bulusu Lakshman,9780672321177.0," Sams; 1 edition (August 30, 2001)",456.0,
B2287,Advanced Oracle PL/SQL Programming with Packages (Nutshell Handbooks),Steven Feuerstein,9781565922389.0," O'Reilly Media; 1 edition (October 11, 1996)",687.0,
B2288,Microsoft Access 2010 Plain & Simple,,," Microsoft Press (June 10, 2010)",288.0,
B2289,"Desarrollo Web con PHP, Apache y MySQL/ Beginning  PHP, Apache and MySQL Web Development (Spanish Edition)","Yann Le Scouarnec, Elizabeth Naramore",9788441517554.0," Anaya Multimedia; Tra edition (February 28, 2007)",704.0,
B2290,Online GIS and Spatial Metadata (Geographic Information Systems Workshop),,9780748409549.0," CRC Press; 1 edition (November 2, 2001)",232.0,$121.95
B2291,Pro Oracle Database 11g Administration (Expert's Voice in Oracle),Darl Kuhn,9781430229704.0," Apress; 1 edition (December 28, 2010)",720.0,$39.08
B2292,Efficient Software Development with DB2 for OS/390: Organizational and Technical Measures for Performance Optimization,,9783528155872.0," Vieweg+Teubner Verlag; 2nd ed. 1999 edition (December 2, 2011)",150.0,
B2293,Data Mining: Introductory and Advanced Topics,Margaret H. Dunham,9780130888921.0," Pearson; 1 edition (September 1, 2002)",315.0,$111.43
B2294,Data Stewardship: An Actionable Guide to Effective Data Management and Data Governance,,9780124103894.0," Morgan Kaufmann; 1 edition (October 10, 2013)",248.0,$49.95
B2295,Hands-On dBASE III Plus: DOS for IBM PC MS DOS Database Management Using dBASE II Plus (Wadsworth Series in Computer Information Science),Tim Duffy,9780534133566.0, Wadsworth Pub Co (February 1990),280.0,
B2296,Microsoft Access 2007 Explained,,9780859345903.0," Bernard Babani Publishing (February 15, 2008)",256.0,
B2297,Web Services Essentials (O'Reilly XML),Ethan Cerami,9788173663390.0, O'Reilly Media; 1 edition (February 2002),308.0,$23.78
B2298,dBASE IV: Easy Reference Guide,,9780538626774.0, South-Western Pub (October 1993),96.0,
B2299,"Advances in Computational Intelligence: IEEE World Congress on Computational Intelligence, WCCI 2012, Brisbane, Australia, June 10-15, 2012. ... Lectures (Lecture Notes in Computer Science)",,9783642306860.0," Springer; 2012 edition (July 12, 2012)",284.0,
B2300,"Spatial Information Theory A Theoretical Basis for GIS: International Conference COSIT '97, Laurel Highlands, Pennsylvania, USA, October 15-18, 1997. Proceedings (Lecture Notes in Computer Science)",,9783540636236.0," Springer; 1997 edition (November 13, 1997)",518.0,
B2301,"New Perspectives on Computer Concepts 2014, Comprehensive (with Microsoft Office 2013 Try It! and CourseMate Printed Access Card)",June Jamrich Parsons,9781285764634.0," Course Technology; 17 edition (March 17, 2014)",248.0,$149.96
B2302,Microsoft Access 2.0 How-To Cd,,9781878739933.0, Waite Group Pr (April 1995),537.0,
B2303,MySQL Stored Routines: Creating Your Own Procedure and Function: A Beginner's Tutorial,Djoni Darmawikarta,9781502499653.0," CreateSpace Independent Publishing Platform (September 26, 2014)",56.0,
B2304,Oracle DBA Backup and Recovery Quick Reference (Prentice Hall PTR Oracle Series),Charlie Russel,9780131403048.0," Prentice Hall PTR (September 26, 2003)",352.0,
B2305,Teach Yourself PHP with MySQL,Nat McBride,9780340905562.0," Teach Yourself Books (August 26, 2005)",224.0,
B2306,TIBCO Spotfire for Developers,,9781782179832.0," Packt Publishing (October 24, 2013)",162.0,
B2307,Effective Oracle by Design (Osborne ORACLE Press Series),Thomas Kyte,9780072230659.0," McGraw-Hill Education; 1st edition (September 12, 2003)",688.0,$31.00
B2308,dBASE IV: Secrets Solutions Shortcuts,Lisa Biow,9780078815157.0, Computing Mcgraw-Hill (August 1989),957.0,
B2309,Oracle Database 11g R2: New & Advanced Features for Developers,,9781936930036.0," Sideris Courseware Corp. (May 9, 2011)",508.0,$120.00
B2310,Web Design & Desktop Publishing for Dummies with CDROM (For Dummies (Computers)),Roger C. Parker,9780764501395.0, IDG Books Worldwide; 2nd edition (December 1997),358.0,$0.01
B2311,System Architecture with XML (The Morgan Kaufmann Series in Software Engineering and Programming),Berthold Daum,9781558607453.0," Morgan Kaufmann; 1 edition (July 12, 2002)",458.0,$2.61
B2312,Access VBA Programming,,9780072231977.0," McGraw-Hill Education; 1 edition (September 13, 2004)",464.0,$35.54
B2313,PostgreSQL: Introduction and Concepts,Bruce Momjian,9780201703313.0," Pearson Education; 1st edition (December 15, 2000)",462.0,
B2314,Practical Oracle8i¿: Building Efficient Databases,Jonathan Lewis,9780201715842.0," Addison-Wesley Professional; 1 edition (December 28, 2000)",672.0,$49.99
B2315,Oracle SQL*Plus: The Definitive Guide (Definitive Guides) 2nd (second) edition Text Only,,9780596008857.0, Oreilly & Associates Inc (2004),146.0,
B2316,C++ Programming Professional Made Easy & HTML Professional Programming Made Easy (Programming 62) (Volume 62),,9781514689127.0," CreateSpace Independent Publishing Platform (June 24, 2015)",48.0,
B2317,The Beginners Guide to Access 2.0 Wrox Development,,9781874416210.0, Software Masters (June 1994),516.0,
B2318,Database Archiving: How to Keep Lots of Data for a Very Long Time (The MK/OMG Press),Jack E. Olson,9780123747204.0," Morgan Kaufmann; 1 edition (November 25, 2008)",312.0,$74.95
B2319,Professional SQL Server Development with Access 2000,Rick Dobson,9781861004833.0, Peer Information Inc.; 1st edition (September 2000),700.0,
B2320,dBase Language Reference with Annotations,,9780679791737.0," Random House Information Group (November 9, 1993)",215.0,
B2321,"Beginning Php ,Mysql and Apache",,9781861009043.0, Apress (June 2003),500.0,
B2322,Instant Pentaho Data Integration Kitchen,Sergio Ramazzina,9781849696906.0," Packt Publishing (July 26, 2013)",68.0,
B2323,A Logical Approach to Discrete Math (Monographs in Computer Science),David Gries,9781441928351.0," Springer; Softcover reprint of hardcover 1st ed. 1993 edition (December 1, 2010)",516.0,$82.31
B2324,Solr in Action,"Trey Grainger, Timothy Potter",9781617291029.0," Manning Publications; 1 edition (April 5, 2014)",664.0,$41.67
B2325,"GO! with Microsoft Office 2010 Volume 1, and Microsoft Office 180-day trial Spring 2011 (Component), myitlab -- Access Card -- for GO! Office 2010 Vol. 1 Package",,9780132915243.0," Prentice Hall; 1 edition (August 15, 2011)",829.0,
B2326,A Developer's Guide to Data Modeling for SQL Server: Covering SQL Server 2005 and 2008,"Eric Johnson, Joshua Jones",9780321497642.0," Addison-Wesley Professional; 1 edition (July 4, 2008)",304.0,$40.63
B2327,Introduction to Relational Databases,"Christopher Allen, Catherine Creary, Simon Chatwin",9780072229240.0," McGraw-Hill Osborne Media; 1 edition (November 27, 2003)",416.0,$4.44
B2328,Building Systems With dBASE IV,,9780673460776.0, Scott Foresman & Co (February 1990),600.0,
B2329,Oracle SQL*Loader: The Definitive Guide,"Jonathan Gennick, Sanjay Mishra",9781565929487.0," O'Reilly Media; 1 edition (April 29, 2001)",274.0,$29.34
B2330,"Computer Vision - ECCV 2008: 10th European Conference on Computer Vision, Marseille, France, October 12-18, 2008, Proceedings, Part I (Lecture Notes in Computer Science)",,9783540886815.0," Springer; 2008 edition (November 17, 2008)",801.0,$159.00
B2331,Beginning Oracle Application Express 4 (Expert's Voice in Oracle),Doug Gault,9781430231479.0," Apress; 1 edition (April 4, 2011)",440.0,$27.83
B2332,Computerized Data Acquisition and Analysis for the Life Sciences: A Hands-on Guide,Simon S. Young,9780521565707.0," Cambridge University Press; 1 edition (January 29, 2001)",248.0,$74.99
B2333,Apache Solr 4 Enterprise Search Server - Third Edition,,9781782161363.0," Packt Publishing - ebooks Account; 3rd Revised edition edition (February 27, 2015)",479.0,
B2334,"Provable Security: Second International Conference, ProvSec 2008, Shanghai, China, October 30 - November 1, 2008. Proceedings (Lecture Notes in Computer Science)",,9783540887324.0," Springer; 2008 edition (November 17, 2008)",361.0,$109.00
B2335,JDBC(TM) API Tutorial and Reference: Universal Data Access for the Java(TM) 2 Platform (2nd Edition),,9780201433289.0," Pearson Education; 2 edition (June 11, 1999)",1059.0,$6.94
B2336,Database Design for Mere Mortals,Michael J. Hernandez,9780201694710.0," Addison-Wesley Professional; 1st edition (December 19, 1996)",440.0,
B2337,Microsoft SQL Server High Availability,,9780672326257.0," Sams (November 15, 2004)",456.0,$4.36
B2338,DB2 for z/OS and OS/390 Version 7 Performance Topics (IBM Redbooks),,9780738419671.0," Ibm (July 1, 2001)",262.0,
B2339,"Foundations of Augmented Cognition.  Directing the Future of Adaptive Systems: 6th International Conference, FAC 2011, Held as Part of HCI ... (Lecture Notes in Computer Science)",,9783642218514.0," Springer; 2011 edition (August 30, 2011)",669.0,$149.00
B2340,Simply SQL,Rudy Limeback,9780980455250.0," SitePoint; 1 edition (January 7, 2009)",318.0,$20.14
B2341,MCSE Readiness Review -- Exam 70-028: Administering Microsoft SQL Server 7.0,Jill Spealman,9780735606722.0," Microsoft Press (October 1, 1999)",450.0,
B2342,Learn Advanced Internet Relay Chat,Kathryn Toyer,9781556226045.0, Wordware (October 1997),270.0,
B2343,Geoprocessing with Python,,9781617292149.0," Manning Publications; 1 edition (March 2, 2016)",400.0,$48.39
B2344,DB2 Udb Evaluation Guide for Linux and Windows,,9780738429267.0, Ibm (April 2003),416.0,
B2345,Peoplesoft V8 on DB2 Universal Database Enterprise Edition V7: A Comprehensive Deployment Guide (Ibm Redbooks),,9780738423098.0, Ibm; 1st edition (December 2001),450.0,
B2346,Advanced Oracle Utilities: The Definitive Reference (Oracle In-Focus series),"Steve Callan, Andrew Kerber",9780979795138.0," Rampant Techpress (August 1, 2010)",300.0,
B2347,DB2 Exams 610 And 611 Practice Questions,,9781300052852.0," lulu.com (August 15, 2012)",328.0,
B2348,Oracle Database 10g PL/SQL 101 (Oracle Press),,9780072255409.0," McGraw-Hill Education; 1 edition (August 31, 2004)",416.0,$34.78
