ID_A,ID_B,Title_A,Title_B,ISBN13_A,ISBN13_B
BN0082,HC0969,The Fault in Our Stars,"Janitors, Book 1(Janitors)",9780142424179,9781609070656
BN1424,HC2709,Luna,Crystal,9780316011273,9780064473125
BN0428,HC2004,Opal (Lux Series #3),Dead Is a Battlefield(Dead Is (Paper)),9781620610091,9780547607344
BN2720,HC1329,Byzantium,The Hunger Games Tribute Guide,9780061057540,9780545457828
BN0896,HC2606,Demon Lord of Karanda (Malloreon Series #3),The Sable Quean(Redwall (Firebird Paperback)),9780345363312,9780142420607
BN0533,HC1364,Monument 14 (Monument 14 Series #1),Twelfth Grade Kills #5(Chronicles of Vladimir Tod (Quality)),9781250027382,9780142417522
BN0326,HC1171,The Miracle Worker,Lioness Rampant(Song of the Lioness (Paperback)),9781416590842,9780689878572
BN0456,HC0236,Beautiful Chaos (Beautiful Creatures Series #3),Pretties(Uglies Trilogy),9780316123518,9781442419803
BN1028,HC1914,Man vs. Beast: Mission 6 (Cherub Series),Handbook for Boys,9781442413658,9780064409308
BN2294,HC1102,Coke or Pepsi?,The Carrie Diaries TV Tie-In Edition,9781892951380,9780062236845
BN1981,HC0400,Paranormalcy (Paranormalcy Series #1),Don't Let Your Emotions Run Your Life for Teens,9780061985850,9781572248830
BN2321,HC1552,Pretty Girl-13,The Pool of Fire(Tripods (Paperback)),9780062127396,9780689856693
BN1256,HC2589,The Shadow Rising (Wheel of Time Series #4),The Selection,9780812513738,9780062059949
BN1002,HC0889,The Rising (Darkness Rising Series #3),The Adventures of Tintin(Adventures of Tintin (Paperback)),9780061797095,9780316358323
BN0022,HC2999,Mockingjay (Hunger Games Series #3),"Run, Boy, Run",9780545663267,9780618957064
BN1480,HC2302,Under the Blood-Red Sun,Trino's Choice,9780385386555,9781558852686
BN0365,HC3068,Unite Me (Shatter Me Series),Far from You,9780062327963,9781416975076
BN2061,HC0209,The Unbound (Archived Series #2),Brisingr(Inheritance Cycle (Paperback)),9781423194644,9780375826740
BN1278,HC0926,"Truly, Madly, Deadly",Prove It! the Catholic Teen Bible-Nab,9781402281211,9781592760787
BN2416,HC2422,Indelible (Twixt Series #1),Hunter Brown and the Eye of Ends(Codebearers),9780373210732,9781593174002
BN2654,HC0247,Words Wound: Delete Cyberbullying and Make Kindness Go Viral,Los Juegos del Hambre = The Hunger Games(Hunger Games),9781575424514,9788427202122
BN1379,HC2968,Solitary Witch: The Ultimate Book of Shadows for the New Generation,Legacy(Harlequin Teen),9780738703190,9780373210343
BN1167,HC0363,Feet of Clay (Discworld Series #19),The Chocolate War,9780062275516,9780440944591
BN0247,HC2792,Plague (Gone Series #4),Made to Crave for Young Women,9780061449147,9780310729983
BN0763,HC2656,Artemis Fowl; The Arctic Incident,Fade Out(Morganville Vampires (Mass Market)),9781423124542,9780451228666
BN2270,HC2226,Circle of Fire,Allies of the Night(Cirque Du Freak: Saga of Darren Shan (Mass Market)),9780316034463,9780316106535
BN1804,HC1534,The Beach,Lucy in the Sky,9781573226523,9781442451858
BN1592,HC1622,Hunters of the Dusk (Cirque Du Freak Series #7),The War in Iraq(24/7: Behind the Headlines Special Editions),9780316602112,9780531220030
BN0463,HC1594,Deep Blue (Waterfire Saga Series #1),The Big Nothing,9781484713105,9781561453887
BN0286,HC1645,Sleeping Freshmen Never Lie,Beastly,9780142407806,9780061998669
BN0185,HC0529,Life of Pi,Darkness Before Dawn,9780156027328,9780689851346
BN0673,HC1523,The Dragon Reborn (Wheel of Time Series #3),Oliver Twist(Penguin Classics),9780812513714,9780141439747
BN0498,HC1492,The Girl of Fire and Thorns (Girl of Fire and Thorns Series #1),The Outsiders(Penguin Classics),9780062026507,9780143039853
BN0645,HC1748,Skeleton Key (Alex Rider Series #3),The French Revolution(Witness to History (Paperback)),9780142406144,9781403436375
BN2281,HC2332,Doomed Queen Anne (Young Royals Series),Dragon and Soldier(Dragonback (Quality)),9780152050863,9780765350176
BN0565,HC1862,"I, Robot",Messenger,9780553382563,9780440239123
BN1731,HC1856,Solanin,Bridge to Terabithia,9781421523217,9780061253706
BN2217,HC1311,North of Beautiful,Wild Magic(Immortals (Paperback)),9780316025065,9781416903437
BN1618,HC0062,The Elf Queen of Shannara (Heritage of Shannara Series #3),Monster,9780345375582,9780064407311
BN2093,HC2951,Midnight (Vampire Diaries: The Return Series #3),The Keys to the Kingdom #2(Keys to the Kingdom (Quality)),9780061720864,9780439436557
BN1483,HC1125,Green Angel,Canyons,9780545204118,9780440210238
BN1592,HC1068,Hunters of the Dusk (Cirque Du Freak Series #7),The Pigman & Me,9780316602112,9781935169307
BN2416,HC2312,Indelible (Twixt Series #1),Off Course(a Circuit),9780373210732,9781599909097
BN2833,HC3045,Raised by Wolves (Raised by Wolves Series #1),Green Heart,9781606842119,9780545141963
BN1790,HC2993,Untold (Lynburn Legacy Series #2),Wicked Whodunits,9780375871047,9781402727931
BN2825,HC2986,Pathfinder & Ruins (Pathfinder Series),Carl Sandburg(Poetry for Young People (Paperback)),9781442493124,9781402754715
BN1967,HC2298,Her Dark Curiosity (Madman's Daughter Series #2),Point Blank(Alex Rider Adventures (Paperback)),9780062128065,9780399250262
BN1202,HC1143,Hidden Girl: The True Story of a Modern-Day Child Slave,"Every You, Every Me",9781442481695,9780375854514
BN2784,HC1471,"Every You, Every Me",The Crazy Horse Electric Game,9780375854514,9780060094904
BN2161,HC1902,Lament: The Faerie Queen's Deception,Spectrum Science(Spectrum Science),9780738713700,9780769653655
BN2251,HC0955,Ten Things We Did (and Probably Shouldn't Have),Begging for Change,9780061701269,9781423103844
BN0861,HC2992,Lord of Chaos (Wheel of Time Series #6),The Gift-Giver(163rd Street Trilogy (Paperback)),9780812513752,9780618611232
BN2691,HC2307,Song of the Buffalo Boy,Bulu,9780152000981,9780375847240
BN2461,HC2319,Stormbreaker: The Graphic Novel,The Beast of Noor,9780399246333,9781442443389
BN1110,HC2562,Scars,Ttfn(Internet Girls),9781934813577,9780810992795
BN0463,HC0498,Deep Blue (Waterfire Saga Series #1),Old Yeller,9781484713105,9780064403825
BN1528,HC2053,Goddess,The Wind Singer(Wind on Fire (Paperback)),9780062012043,9780786818266
BN0773,HC0079,I Shall Wear Midnight: The Fourth Tiffany Aching Adventure (Discworld Series #38),Hatchet,9780061433061,9781416936466
BN2026,HC2832,This Dark Endeavor (Apprenticeship of Victor Frankenstein Series #1),"#07 He Loves Me, He Loves Me Not(My Boyfriend Is a Monster)",9781442403161,9780761385486
BN2704,HC0649,The King's Fifth,The Dead of Night(Tomorrow),9780618747832,9780439829113
BN2125,HC1833,Empty,The Rifle,9781442453586,9780152058395
BN2832,HC2713,Nameless (Tales of Beauty and Madness Series),The Jack Tales,9781595146182,9780618346929
BN2848,HC2844,Antes de ser libres (Before We Were Free),The Lake of Souls(Cirque Du Freak: Saga of Darren Shan (Mass Market)),9780375815454,9780316154376
BN2054,HC2884,Tom Clancy's Op-Center #10: Sea of Fire,I Am a Genius of Unspeakable Evil and I Want to Be Your Class President,9780425190913,9781595143549
BN1210,HC2526,Wake (Wake Trilogy Series #1),The Faceless Ones(Skulduggery Pleasant (Paperback)),9781416974475,9780061240935
BN2377,HC1603,Rein It In (A Circuit Series #4),"Somebody, Please Tell Me Who I Am",9781619631021,9781416938965
BN0005,HC2650,Miss Peregrine's Home for Peculiar Children,The Second Trial,9781594746031,9781897187722
BN0897,HC1895,Death and the Girl He Loves (Darklight Series #3),The Black Stallion Returns(Black Stallion (Paperback)),9780312625221,9780679813446
BN1688,HC1702,The Everything TV Word Search Book: A new season of TV puzzles - with no reruns!,A Corner of the Universe,9781605500461,9780439388818
BN0922,HC1039,Fever (Chemical Garden Series #2),The Kids' Guide to Digital Photography,9781442409088,9781579906436
BN0151,HC0855,Unhinged (Splintered Series #2),The Tale of Troy(Puffin Classics (Paperback)),9781419713736,9780141341965
BN1443,HC0125,Calling Maggie May,Al Capone Does My Shirts,9781481439015,9780142403709
BN2384,HC1034,High Heat,"Inheritance Cycle 4-Book Trade Paperback Boxed Set (Eragon, Eldest, Brisingr, Inheritance)",9780544439559,9780449813225
BN2818,HC1010,The Secret Diary of Anne Boleyn,The Endless Steppe (Rack),9780684849690,9780064470278
BN1161,HC0414,Teardrop (Teardrop Trilogy Series #1),Tales of a Fourth Grade Nothing,9780385742665,9780425193792
BN0711,HC2905,The Silver Chair (Chronicles of Narnia Series #6),The Vanishing Violin(Red Blazer Girls),9780064471091,9780375854545
BN1505,HC1442,Battle Magic,How I Live Now,9780439842983,9780553376050
BN0210,HC2032,The Enemy (Enemy Series #1),Eye of the Crow(Boy Sherlock Holmes),9781484721469,9780887769191
BN1755,HC1677,Unmasked,Chicken Soup for the Teenage Soul on Tough Stuff(Chicken Soup for the Soul (Paperback Health Communications)),9781477823354,9781558749429
BN0989,HC2292,Dare You To,How We Know What We Know about Our Changing Climate,9780373210985,9781584691303
BN1351,HC2679,Fools' Gold (Order of Darkness Series #3),Bright Island,9781442476912,9780375971365
BN2529,HC1817,Parable of the Talents,Many Waters(Madeleine L'Engle's Time Quintet),9780446675789,9780312368579
BN1278,HC2578,"Truly, Madly, Deadly",Un Lun Dun,9781402281211,9780345458445
BN1074,HC2436,El bosque de los pigmeos (Forest of the Pygmies),A Hare in the Elephant's Trunk,9780060816193,9780889954519
BN1336,HC2775,Sunrise over Fallujah,Mamba Point,9780439916257,9780375854729
BN0263,HC2722,Lonesome Dove,Artichoke's Heart,9781439195260,9780142414279
BN0119,HC0770,Champion (Marie Lu's Legend Series #3),Jacob Have I Loved,9780147512284,9780064403689
BN2002,HC2717,Megan Meade's Guide to the McGowan Boys,Guantanamo Boy,9781416900313,9780807530788
BN0934,HC2923,The Member of the Wedding,Saving Sky,9780618492398,9780061239076
BN1121,HC0829,Beyond Magenta: Transgender Teens Speak Out,Sunrise(Warriors: Power of Three (Paperback)),9780763673680,9780060892197
BN1410,HC1186,"Grammar and Language Workbook, Grade 10",Sons of Destiny(Cirque Du Freak: Saga of Darren Shan (Paperback)),9780028182964,9780316016636
BN1253,HC0432,Forget You,On Fire,9781439178232,9781451674477
BN2815,HC1134,The Angels Trilogy: Angels Watching Over Me / Lifted Up by Angels / Until Angels Close My Eyes,Half Upon a Time,9780553570984,9781416995944
BN2172,HC1446,"Spectrum Writing, Grade 6",Polaris(Tales from the Wonder Zone),9780769652863,9780889953727
BN0819,HC0178,Tricks,Forged by Fire,9781416950080,9780689818516
BN0644,HC1937,The Compound,The Last Dragon,9780312578602,9781423104056
BN0641,HC1597,Pretties (Uglies Series #2),The Trojan War,9781442419803,9780618154289
BN2934,HC0698,Halflings (Halflings Series #1),Crossing the Wire,9780310728207,9780060741402
BN1399,HC3019,Echo (Soul Seekers Series #2),"Baseball, Snakes, & Summer Squash",9780312575663,9781563975707
BN0143,HC0442,The Unbecoming of Mara Dyer (Mara Dyer Trilogy Series #1),Jeremy Fink and the Meaning of Life,9781442421776,9780316058490
BN0188,HC1264,Chew On This: Everything You Don't Want to Know about Fast Food,The Periodic Table(Basher),9780618593941,9780753460856
BN2081,HC2765,I Am J,The Cabinet of Wonders(Kronos Chronicles),9780316053600,9780312602390
BN2884,HC0746,Life Eternal (Dead Beautiful Series #2),Chosen(House of Night Novels (Paperback)),9781423137627,9780312360306
BN2004,HC0529,"My Bonny Light Horseman: Being an Account of the Further Adventures of Jacky Faber, in Love and War (Bloody Jack Adventure Series #6)",Darkness Before Dawn,9780547327945,9780689851346
BN2731,HC1785,The Fallen Star: Fallen Star Series,"Slam Dunk, Volume 2(Slam Dunk (Viz))",9781461052142,9781421519845
BN1127,HC1602,Crime and Punishment / Edition 3,Looks,9780393956238,9780142414194
BN0904,HC2647,The Silver Kiss,Finally and Forever(Katie Weldon),9780385734226,9780310729716
BN1355,HC2593,Caged Warrior (Caged Warrior Series #1),Wrapped Up in You 06(My Boyfriend Is a Monster),9781484722800,9780822594253
BN0754,HC0500,"Chicken Soup for the Soul: Teens Talk Middle School: 101 Stories of Life, Love, and Learning for Younger Teens","Lucky Star, Volume 2(Lucky Star (Bandai))",9781935096269,9781604961133
BN1176,HC1808,The Scar Boys,Nation,9781606845660,9780061433030
BN2694,HC2823,Dance of the Red Death,The Silver Branch(Roman Britain Trilogy),9780062107831,9780374466480
BN0952,HC0564,The Fifth of March: A Story of the Boston Massacre,Boy Meets Boy,9780152050788,9780375832994
BN2794,HC0715,"Midnight Pearls: A Retelling of ""The Little Mermaid"" (Once upon a Time Series)",Deathwatch,9781416940166,9780440917403
BN1051,HC0458,Slated (Slated Series #1),Soldier Boys,9780142425039,9780689860218
BN2338,HC0277,Lioness Rampant (Song of the Lioness Series #4),The Battle of Jericho,9780689878572,9780689842337
BN0706,HC2456,The Mirror of Fate (Merlin Saga Series #4),The Arm of the Starfish,9780142419229,9780312674885
BN2351,HC1400,Dark Visions: The Strange Power; The Possessed; The Passion,Eragon(Inheritance Cycle (Paperback)),9781416989561,9780440238485
BN2194,HC2455,Dead Is a State of Mind (Dead Is Series #2),Upgrade U,9780152062101,9780758241917
BN1308,HC2996,Soldier X,Spellcaster(Harlequin Teen),9780142500736,9780373210503
BN0633,HC0992,Leviathan (Leviathan Series #1),Lyddie,9781416971740,9780140349818
BN0075,HC0673,Cress (Lunar Chronicles Series #3),Clockwork Prince(Infernal Devices),9781250007223,9781416975892
BN2151,HC1255,I Will Plant You a Lilac Tree: A Memoir of a Schindler's List Survivor,"Homecoming(Tillerman Cycle, the Tillerman Cycle)",9781416953661,9780689851322
BN1552,HC0793,Thousand Words,Legend,9780316209700,9780142422076
BN0415,HC2897,Lux: Beginnings (Obsidian & Onyx),Twenty Boy Summer,9781622664481,9780316051583
BN2002,HC0137,Megan Meade's Guide to the McGowan Boys,My Brother Sam Is Dead,9781416900313,9780439783606
BN2312,HC2602,13: Thirteen Stories That Capture the Agony and Ecstasy of Being Thirteen,Kiss of Death(Morganville Vampires (Mass Market)),9781416926849,9780451229731
BN2249,HC3056,The Lake of Souls (Cirque Du Freak Series #10),The End of Time(Crispin (Paperback)),9780316016650,9780061740831
BN1352,HC2337,The Last Hero: A Discworld Fable (Discworld Series #27),Life Strategies for Teens(Life Strategies Series),9780060507770,9780743215466
BN1537,HC1266,Shadows,Blue,9780147512208,9781590788356
BN2291,HC1314,Beastly Deluxe Edition (Kendra Chronicles ),Cigars of the Pharoah(His the Adventures of Tintin),9780062113917,9780316358361
BN1073,HC2877,Memoirs of a Teenage Amnesiac,Barron's New York State Math Grade 7 Test,9780312561284,9781438000466
BN2259,HC2786,"Delirium Stories: Hana, Annabel, and Raven",Things Hoped for,9780062267788,9780142410738
BN1213,HC0737,Six Months Later,Priceless Inspirations,9781402285516,9780982702765
BN2706,HC2512,Ttfn: Ta-Ta for Now (Internet Girls Series #2),Willow,9780810992795,9780142416662
BN1647,HC2775,The Shadow Club,Mamba Point,9780142300947,9780375854729
BN0688,HC0178,Night Star (Immortals Series #5),Forged by Fire,9781250005946,9780689818516
BN1383,HC2991,Ghosts of War: The True Story of a 19-Year-Old GI,No Pretty Pictures,9780061664717,9780061565892
BN2285,HC0873,"My Bonny Light Horseman: Being an Account of the Further Adventures of Jacky Faber, in Love and War (Bloody Jack Adventure Series #6)",Across Five Aprils,9780547327945,9780425102411
BN0028,HC0817,Inheritance (Inheritance Cycle Series #4),Going Bovine,9780375846311,9780385733984
BN2262,HC2408,Everneath (Everneath Series #1),Adven. of Tintin Red Rackham's Treasure(Tintin Young Readers Editions),9780062071149,9780316133845
BN1749,HC2505,Hidden: A Firelight Novel,Fading Amber(Cambion Chronicles),9780061935138,9780758269263
BN2830,HC2068,Free from OCD: A Workbook for Teens with Obsessive-Compulsive Disorder,Shabanu,9781572248489,9780307977885
BN1011,HC3087,"Book of Shadows / The Coven / Blood Witch (Sweep Series #1, #2, & #3)",Someone Is Hiding on Alcatraz Island,9780142417171,9780425102947
BN1450,HC0176,Star Wars Darth Maul: Shadow Hunter,Artemis Fowl(Artemis Fowl (Quality)),9780345435415,9780786817870
BN1742,HC0464,Gasp (Visions Series #3),Shane,9781442466319,9780553271102
BN2983,HC0338,Heaven,Ruby Red(Ruby Red (Trilogy - Quality)),9780689822902,9780312551513
BN0874,HC2025,The Goose Girl,Batalla del Laberinto = The Battle of the Labyrinth(Percy Jackson y Los Dioses del Olimpo),9781582349909,9788498382525
BN2362,HC0637,Dragons in the Waters (O'Keefe Family Series #2),Witch & Wizard(Witch),9780312674427,9780316038355
BN0902,HC0705,"Life, the Universe and Everything (Hitchhiker's Guide Series #3)",Passion(Fallen (Quality) (Delacourte)),9780345391827,9780385739177
BN2562,HC0478,Demon in My View (Den of Shadows Series),Bamboo People,9780440228844,9781580893299
BN2842,HC2348,The War to End All Wars: World War I,Chicken Soup for the Soul: Teens Talk High School(Chicken Soup for the Soul (Chicken Soup for the Soul)),9780544021716,9781935096252
BN0100,HC1653,"The Mortal Instruments Series (5 books): City of Bones; City of Ashes; City of Glass; City of Fallen Angels, City of Lost Souls",Skeleton Key(Alex Rider Graphic Novels),9781481400831,9780399254185
BN0446,HC1731,Toxic (Pretty Little Liars Series #15),The Bomb,9780062287021,9780152061654
BN0823,HC1190,En el tiempo de las mariposas (In The Time of the Butterflies),The Realms of the Gods(Immortals (Paperback)),9780452286863,9781416908173
BN1954,HC1914,"The Morganville Vampires, Volume 4",Handbook for Boys,9780451234261,9780064409308
BN0517,HC2448,The Heartbreakers,The Georges and the Jewels,9781492612568,9780375862281
BN0400,HC0223,Rapture (Lauren Kate's Fallen Series #4),Before We Were Free,9780385739191,9780440237846
BN2064,HC3066,Test Prep: Grade 7 (Flash Kids Test Prep Series),The Merchant of Death(Pendragon (Quality)),9781411404038,9781416950806
BN2794,HC0447,"Midnight Pearls: A Retelling of ""The Little Mermaid"" (Once upon a Time Series)",Lost in the River of Grass,9781416940166,9780761384984
BN2131,HC1139,The Secret Hour (Midnighters Series #1),Stolen Nights(Vampire Queen),9780060519537,9780312649920
BN0058,HC2033,End of Days (Penryn and the End of Days Series #3),Inkheart(Inkheart Trilogy),9781477829707,9780545046268
BN1483,HC2137,Green Angel,The Secret Garden(Penguin Classics Deluxe Editions),9780545204118,9780143106456
BN0678,HC1964,Beautiful Creatures (Beautiful Creatures Series #1),How to Ruin Your Boyfriend's Reputation,9780316231657,9780738718798
BN0851,HC2027,Pushing the Limits,Spectrum Science(Spectrum Science),9780373210862,9780769653686
BN2281,HC1685,Doomed Queen Anne (Young Royals Series),Dark Sons,9780152050863,9780310721451
BN0679,HC1508,Follow the River,Nick & Norah's Infinite Playlist,9780345338549,9780375846144
BN2274,HC2547,Feeling Sorry for Celia,A Young Woman After God's Own Heart,9780312287368,9780736907897
BN2164,HC2369,"Star Wars I, Jedi",Shoeless Joe & Me(Baseball Card Adventures (Paperback)),9780553578737,9780064472593
BN2862,HC2781,"The Greatest Newspaper Dot-to-Dot Puzzles, Volume 1",Midnight Rider,9780970043764,9780689870101
BN2253,HC1178,Skybreaker,Science,9780060532291,9780756689018
BN2855,HC2421,Enough: 10 Things We Should Tell Teenage Girls,The Candlestone(Dragons in Our Midst),9781433682933,9780899571713
BN0605,HC0522,The Statistical Probability of Love at First Sight,"The White House(I, Q (Paperback))",9780316122399,9781585364565
BN1419,HC1196,The Land,Double Identity,9780142501467,9780689873799
BN1021,HC2762,Rich Dad Poor Dad for Teens: The Secrets About Money--That You Don't Learn in School!,Slawter(Demonata (Paperback)),9781612680309,9780316013888
BN2942,HC1845,Steadfast (Spellcaster Series #2),The Lying Game #3(Lying Game),9780061961236,9780061869754
BN0801,HC2394,The Reluctant Assassin (W.A.R.P. Series #1),Condoleezza Rice,9781423164951,9780385738804
BN1941,HC0360,Accomplice,Impulse,9780545052382,9781416903574
BN0551,HC0521,The Summer I Turned Pretty,Marcelo in the Real World,9781416968290,9780545056908
BN0275,HC2340,Twilight,Malice(Malice (Quality)),9780316015844,9780545160445
BN2833,HC2787,Raised by Wolves (Raised by Wolves Series #1),Temptation(Harlequin Teen),9781606842119,9780373210541
BN2022,HC0479,Homeboyz,What Color Is Your Parachute? for Teens(What Color Is Your Parachute? for Teens: Discovering Yourself),9781423100317,9781580087131
BN0493,HC3048,Forbidden,The One That I Want,9781442419964,9781442452367
BN2071,HC0628,The Adventures of Tom Sawyer: (Bullseye Step into Classics Series),Skellig,9780679880707,9780440416029
BN2552,HC1661,Touching Darkness (Midnighters Series #2),Corrie Ten Boom(Christian Heroes: Then & Now),9780060519568,9781576581360
BN0908,HC2727,The Prince of Mist,If I Was Your Girl,9780316044806,9780758228413
BN2616,HC0420,Everbound (Everneath Series #2),Acceleration,9780062071170,9780440238362
BN0070,HC2711,The Hunger Games (Hunger Games Series #1),Victory(Resistance (First Second)),9780439023528,9781596432932
BN1261,HC0782,Things I Can't Forget (Hundred Oaks Series #3),Bound,9781402271908,9780689861789
BN1145,HC0134,Harry Potter y el prisionero de Azkaban (Harry Potter #3),Code Talker,9788498386967,9780142405963
BN1715,HC1093,The Naming (Pellinor Series #1),The Warrior Heir,9780763631628,9780786839179
BN2523,HC1841,Burning Blue,The Motley Fool Investment Guide for Teens(Motley Fool),9780142425145,9780743229968
BN1528,HC2890,Goddess,Zebrafish,9780062012043,9781416997078
BN0766,HC1363,"The Belgariad, Volume 2: Castle of Wizardry, Enchanters' End Game",The Wave,9780345456311,9780307979124
BN1618,HC2107,The Elf Queen of Shannara (Heritage of Shannara Series #3),The House of Dies Drear(Dies Drear Chronicle),9780345375582,9780020435204
BN2338,HC0720,Lioness Rampant (Song of the Lioness Series #4),The Power of One,9780689878572,9780440239130
BN0779,HC0021,"Breathe, Annie, Breathe (Hundred Oaks Series #5)",Harry Potter and the Sorcerer's Stone(Harry Potter (Paperback)),9781492608660,9780590353427
BN2429,HC0975,Chicken Soup for the Soul: Teens Talk Tough Times: Stories about the Hardest Parts of Being a Teenager,The Crossing(Point (Scholastic Inc.)),9781935096030,9780439786614
BN0799,HC1552,Dreamland,The Pool of Fire(Tripods (Paperback)),9780142401750,9780689856693
BN1504,HC1297,Avalon,Raven's Gate(Gatekeepers (Paperback)),9780062235602,9780439680097
BN1260,HC2162,Smoked,Download Drama(Kimani TRU),9781492623137,9780373534630
BN0475,HC1976,Beauty Queens,A Conspiracy of Kings(Thief of Eddis (Paperback)),9780439895989,9780061870958
BN2288,HC0316,My Parent Has Cancer and It Really Sucks,So Far from the Bamboo Grove,9781402273070,9780688131159
BN0990,HC2618,Mad Dogs: Mission 8 (Cherub Series),Going Too Far,9781442499546,9781416571735
BN0853,HC2854,Timebound,Dreadnought(H.I.V.E.),9781477848159,9781442413689
BN1975,HC2692,Unseen,Shadows on the Stars(Merlin (Puffin)),9781477809679,9780142419281
BN2161,HC0170,Lament: The Faerie Queen's Deception,Rosa Parks,9780738713700,9780141301204
BN0757,HC2118,Peter and the Secret of Rundoon (Starcatchers Series #3),Evil Star(Gatekeepers (Paperback)),9781423123262,9780439680080
BN0621,HC1204,Prince Caspian (Chronicles of Narnia Series #4),The Secret of Sarah Revere(Great Episodes (Paperback)),9780064471053,9780152046842
BN0833,HC0512,The Hobbit: The Enchanting Prelude to The Lord of the Rings,Thirst No. 5(Thirst (Paperback)),9780345339683,9781442467316
BN1043,HC0501,The Calling (Darkness Rising Series #2),The Thief Lord,9780061797064,9780545227704
BN1194,HC0689,The Goddess Legacy: The Goddess Queen\The Lovestruck Goddess\Goddess of the Underworld\God of Thieves\God of Darkness,November Blues,9780373210756,9781416906995
BN0207,HC2986,Illusion (Chronicles of Nick Series #5),Carl Sandburg(Poetry for Young People (Paperback)),9781250002877,9781402754715
BN2544,HC2928,Elusion,Harry Houdini(DK Biography (Paperback)),9780062122421,9780756612450
BN0659,HC2227,An Acceptable Time (Time Quintet Series #5),Parrotfish,9780312368586,9781442406216
BN2097,HC2022,Eleanor & Park (Spanish Edition),I Am J,9786071128645,9780316053600
BN0001,HC0767,The Maze Runner Series Complete Collection,Hunted(House of Night Novels (Paperback)),9780385388894,9780312577995
BN1565,HC1135,Heaven (Halo Trilogy #3),Breaking Dawn(Twilight Saga (Paperback)),9781250029416,9780316133937
BN2283,HC0103,The Daughters Break the Rules,The Hobbit,9780316049054,9780618150823
BN1820,HC2291,Poison,Nyx in the House of Night,9781423153306,9781935618553
BN0605,HC1216,The Statistical Probability of Love at First Sight,The Clique(Clique (Quality)),9780316122399,9780316701297
BN2259,HC2823,"Delirium Stories: Hana, Annabel, and Raven",The Silver Branch(Roman Britain Trilogy),9780062267788,9780374466480
BN2192,HC1984,Love Bites (Vampire Kisses Series #7),The Broken Ear(Tintin Young Readers Editions),9780061689444,9780316133852
BN2778,HC1004,Sleepaway Girls,AMA Boy's Guide to Becoming a Teen,9780316017183,9780787983437
BN1569,HC0690,Lucy in the Sky,Shelter(Mickey Bolitar Novels (Quality)),9781442451858,9780142422038
BN0112,HC0136,Gathering Blue,Harry Potter and the Goblet of Fire(Harry Potter (Paperback)),9780547904146,9780439139601
BN0619,HC2967,Cold Sassy Tree,The Three Musketeers,9780618919710,9780062060136
BN0034,HC0039,Great Speeches by Native Americans,A Wrinkle in Time Trilogy,9780486411224,9781250003430
BN0135,HC2355,Uglies (Uglies Series #1),Shake It / Got Pride (Cheer Drama / Baller Swag)(Lockwood High),9781442419810,9781616518882
BN2712,HC0874,My Soul to Keep (Soul Screamers Series #3),Redwall(Redwall (Ace Paperback)),9780373210053,9780441005482
BN2741,HC2133,Teach Me,The Last Mission(Laurel-Leaf Historical Fiction),9781595140852,9780440947974
BN0161,HC1561,The Treatment (Program Series #2),Cathedral(Sandpiper),9781442445840,9780395316689
BN1754,HC1558,The Curiosities: A Collection of Stories,Living Dead Girl,9781467716239,9781416960607
BN1538,HC1664,"Where There's a Wolf, There's a Way (Monster High Series #3)",Purple Heart,9780316186681,9780061730924
BN0983,HC0700,McGraw-Hill Math Grade 7,The Witch of Blackbird Pond,9780071748636,9780440995777
BN2107,HC3019,The Iron Butterfly,"Baseball, Snakes, & Summer Squash",9781475070378,9781563975707
BN2374,HC1701,On Two Feet and Wings,Teens Cook,9781477820377,9781580085847
BN1089,HC2177,The Case for Christ Student Edition: A Journalist's Personal Investigation of the Evidence for Jesus,Steampunk! an Anthology of Fantastically Rich and Strange Stories,9780310745648,9780763657970
BN3017,HC2249,Time Enough for Drums,The Shadow Thieves(Cronus Chronicles Trilogy (Paperback)),9780440228509,9781416905882
BN0324,HC2398,Adventures of Huckleberry Finn: A Norton Critical Edition,Grimpow,9780393966404,9780440239666
BN0456,HC2928,Beautiful Chaos (Beautiful Creatures Series #3),Harry Houdini(DK Biography (Paperback)),9780316123518,9780756612450
BN0926,HC2125,Wintersmith: The Third Tiffany Aching Adventure (Discworld Series #35),The Friends,9780060890339,9780440226673
BN0771,HC2503,The Rules (Project Paper Doll Series #1),Super Simple Paper Airplanes,9781423153795,9781402770265
BN1996,HC1206,Witch Hunter,Full Tilt,9781408335222,9781416997481
BN2375,HC2733,"Buffy the Vampire Slayer Season Eight, Volume 1: The Long Way Home",The Legend of Bass Reeves,9781593078225,9780553494297
BN0007,HC0505,The Giver,Witch & Wizard(Witch),9780544336261,9780316038348
BN1487,HC0415,Jingo (Discworld Series #21),Lies(Gone (Paper)),9780062280206,9780061449116
BN2038,HC2201,Star Wars Episode V: The Empire Strikes Back,A Ring of Endless Light(Austin Family),9780345320223,9780312379353
BN0242,HC0676,Fallen in Love (Lauren Kate's Fallen Series),Ashes(Ashes (Quality - Trilogy)),9780385742627,9781606843857
BN1981,HC3021,Paranormalcy (Paranormalcy Series #1),A Bad Day for Voodoo,9780061985850,9781402266805
BN0259,HC2530,The Adventures of Tom Sawyer,Camp Out!,9780486400778,9780761141228
BN0590,HC2986,The Eternity Cure (Blood of Eden Series #2),Carl Sandburg(Poetry for Young People (Paperback)),9780373211135,9781402754715
