ID_A,ID_B,Title_A,Title_B,ISBN13_A,ISBN13_B
BN1659,HC0119,"Tomorrow, When the War Began (Tomorrow Series #1)","Tomorrow, When the War Began(Tomorrow)",9780439829106,9780439829106
BN1663,HC1513,Princess of Glass,Princess of Glass,9781599906591,9781599906591
BN1664,HC0717,Leaving Paradise,Leaving Paradise,9780738710181,9780738710181
BN1665,HC1811,The Woman Who Rides Like a Man (Song of the Lioness Series #3),The Woman Who Rides Like a Man(Song of the Lioness (Paperback)),9781442427655,9781442427655
BN1679,HC0291,Merriam-Webster's Student Atlas,Merriam-Webster's Student Atlas,9780877796381,9780877796381
BN1681,HC1224,The Queen of Water,The Queen of Water,9780375859632,9780375859632
BN1689,HC1359,The Secret Story of Sonia Rodriguez,The Secret Story of Sonia Rodriguez,9781423130277,9781423130277
BN1692,HC0975,The Crossing,The Crossing(Point (Scholastic Inc.)),9780439786614,9780439786614
BN1694,HC1068,The Pigman & Me,The Pigman & Me,9781935169307,9781935169307
BN1697,HC1642,"Izzy, Willy-Nilly","Izzy, Willy-Nilly",9781416903390,9781416903390
BN1699,HC1712,Nightfall (Vampire Diaries: The Return Series #1),The Vampire Diaries: The Return(Vampire Diaries: The Return (Quality)),9780061720802,9780061720802
BN1716,HC1521,Trickster's Choice (Trickster Series #1),Trickster's Choice(Aliane),9780375828799,9780375828799
BN1718,HC1583,"Beach Blondes: June Dreams, July's Promise, August Magic (Summer Series)",Beach Blondes(Summer Novels),9781416961338,9781416961338
BN1719,HC0571,This Is Not a Test,This Is Not a Test,9780312656744,9780312656744
BN1722,HC1338,Epic Fail,Epic Fail,9780061921261,9780061921261
BN1726,HC0113,The Wave,The Wave,9780440993711,9780440993711
BN1727,HC0352,Pathfinder (Pathfinder Series #1),Pathfinder(Pathfinder (Trilogy) (Paperback)),9781416991793,9781416991793
BN1729,HC0774,The Lottery Rose,The Lottery Rose the Lottery Rose,9780425182796,9780425182796
BN1730,HC1502,You Don't Know Me,You Don't Know Me,9780312653026,9780312653026
BN1743,HC1090,Never Have I Ever (Lying Game Series #2),The Lying Game #2(Lying Game (Paperback)),9780061869730,9780061869730
BN1745,HC1243,Killers of the Dawn (Cirque Du Freak Series #9),Killers of the Dawn(Cirque Du Freak: Saga of Darren Shan (Paperback)),9780316106542,9780316106542
BN1750,HC1918,Dead Is the New Black (Dead Is Series #1),Dead Is the New Black(Dead Is (Paper)),9780152064082,9780152064082
BN1757,HC1881,Storm (Brigid Kemmerer's Elemental Series #1),Storm(Elemental (Kensington)),9780758272812,9780758272812
BN1761,HC0751,Eon,Eon,9780142417119,9780142417119
BN1767,HC2015,Zen and the Art of Faking It,Zen and the Art of Faking It,9780439837095,9780439837095
BN1768,HC0678,145th Street: Short Stories,145th Street,9780307976109,9780307976109
BN1771,HC1501,With Every Drop of Blood,With Every Drop of Blood,9780440219835,9780440219835
BN1777,HC1657,The Body Finder (Body Finder Series #1),The Body Finder,9780061779831,9780061779831
BN1781,HC1216,The Clique (Clique Series #1),The Clique(Clique (Quality)),9780316701297,9780316701297
BN1783,HC1192,Cascade (River of Time Series),Cascade(River of Time),9781434764317,9781434764317
BN1785,HC1659,Ablaze: Stories of Daring Teen Saints,Ablaze,9780764820298,9780764820298
BN1788,HC1491,Hades (Halo Trilogy #2),Hades(Halo (Square Fish)),9781250010308,9781250010308
BN1807,HC1869,Ball Don't Lie,Ball Don't Lie,9780385734257,9780385734257
BN1808,HC1009,Sarny: A Life Remembered,Sarny,9780440219736,9780440219736
BN1810,HC1533,Homeboyz,Homeboyz,9781423100317,9781423100317
BN1811,HC1498,Keeper,Keeper,9780763632861,9780763632861
BN1813,HC1321,Half Brother,Half Brother,9780545229265,9780545229265
BN1814,HC0575,Downriver,Downriver,9781442445475,9781442445475
BN1819,HC1453,The Amber Spyglass (His Dark Materials Series #3),The Amber Spyglass(His Dark Materials (Paperback)),9780440418566,9780440418566
BN1823,HC1036,The Declaration,The Declaration,9781599902951,9781599902951
BN1828,HC1506,The Girl in the Steel Corset (Steampunk Chronicles Series),The Girl in the Steel Corset(Harlequin Teen),9780373210701,9780373210701
BN1832,HC1138,As Easy as Falling Off the Face of the Earth,As Easy as Falling Off the Face of the Earth,9780061870927,9780061870927
BN1835,HC1578,Darkness Before Dawn (Darkness Before Dawn Series #1),Darkness Before Dawn,9780062020659,9780062020659
BN1838,HC1816,Gallagher Girls 3-book pbk boxed set,Gallagher Girls 3-Book Pbk Boxed Set,9781423136798,9781423136798
BN1840,HC0893,97 Things to Do Before You Finish High School,97 Things to Do Before You Finish High School,9780979017308,9780979017308
BN1842,HC1062,The Melancholy of Haruhi Suzumiya (Haruhi Suzumiya Series #1),The Melancholy of Haruhi Suzumiya(Melancholy of Haruhi Suzumiya (Paper)),9780316039024,9780316039024
BN1850,HC1114,The Nine Lives of Chloe King: The Fallen; The Stolen; The Chosen,The Nine Lives of Chloe King(Nine Lives of Chloe King (Paperback)),9781442435704,9781442435704
BN1853,HC0588,Everybody Sees the Ants,Everybody Sees the Ants,9780316129275,9780316129275
BN1854,HC0909,The Goddess Test,The Goddess Test(Goddess Test Novel),9780373210268,9780373210268
BN1872,HC0803,Revolution Is Not a Dinner Party,Revolution Is Not a Dinner Party,9780312581497,9780312581497
BN1874,HC1357,I'll Be There,I'll Be There,9780316122764,9780316122764
BN1883,HC1141,Sacajawea,Sacajawea,9780152064556,9780152064556
BN1885,HC1367,A Million Suns (Across the Universe Series #2),A Million Suns(Across the Universe),9781595145376,9781595145376
BN1890,HC0459,Scorch (Croak Series #2),Scorch(Croak),9780547624570,9780547624570
BN1901,HC1888,Lord of Misrule (Morganville Vampires Series #5),Lord of Misrule(Morganville Vampires (Mass Market)),9780451225726,9780451225726
BN1904,HC0495,Speechless,Speechless(Harlequin Teen),9780373210527,9780373210527
BN1912,HC1412,"The Social Success Workbook for Teens: Skill-Building Activities for Teens with Nonverbal Learning Disorder, Asperger's Disorder, and Other Social-Skill Problems",The Social Success Workbook for Teens,9781572246140,9781572246140
BN1915,HC0758,Bang!,Bang!,9780786849550,9780786849550
BN1920,HC1330,Shooter,Shooter,9780064472906,9780064472906
BN1921,HC1213,Anna of Byzantium,Anna of Byzantium,9780440415367,9780440415367
BN1922,HC0099,Living Up the Street,Living Up the Street,9780440211709,9780440211709
BN1928,HC1837,Playground,Playground,9781595144782,9781595144782
BN1929,HC1155,Allies of the Night (Cirque Du Freak Series #8),Allies of the Night(Cirque Du Freak: Saga of Darren Shan (Paperback)),9780316114370,9780316114370
BN1930,HC1403,Night World #1-3: Secret Vampire; Daughters of Darkness; Spellbinder,Night World #01(Night World (Special Bind-Up Reissues)),9781416974505,9781416974505
BN1937,HC1931,Spells (Laurel Series #2),Spells(Aprilynne Pike (Quality)),9780061668081,9780061668081
BN1955,HC1424,Phantom (The Vampire Diaries Series: The Hunters #1),The Vampire Diaries: The Hunters(Vampire Diaries (Quality)),9780062017697,9780062017697
BN1963,HC0447,Lost in the River of Grass,Lost in the River of Grass,9780761384984,9780761384984
BN1965,HC0641,Children of the River,Children of the River(Laurel-Leaf Contemporary Fiction),9780440210221,9780440210221
BN1979,HC1005,Return to Paradise,Return to Paradise,9780738718682,9780738718682
BN1985,HC2022,I Am J,I Am J,9780316053600,9780316053600
BN1988,HC1066,Hallowed: An Unearthly Novel,Hallowed(Unearthly Trilogy (Paperback)),9780061996191,9780061996191
BN1994,HC1521,Trickster's Choice (Trickster Series #1),Trickster's Choice(Aliane),9780375828799,9780375828799
BN2018,HC1836,Teen's Game Plan for Life,A Teen's Game Plan for Life,9781933495095,9781933495095
BN2022,HC1533,Homeboyz,Homeboyz,9781423100317,9781423100317
BN2024,HC0545,The Juvie Three,The Juvie Three,9781423101628,9781423101628
BN2025,HC1367,A Million Suns (Across the Universe Series #2),A Million Suns(Across the Universe),9781595145376,9781595145376
BN2026,HC0976,This Dark Endeavor (Apprenticeship of Victor Frankenstein Series #1),This Dark Endeavor(Apprenticeship of Victor Frankenstein),9781442403161,9781442403161
BN2029,HC1813,What I Saw and How I Lied,What I Saw and How I Lied,9780439903486,9780439903486
BN2032,HC1185,Jumped,Jumped,9780060760939,9780060760939
BN2034,HC0549,Othello (Oxford School Shakespeare Series),Othello(Oxford School Shakespeare),9780198328735,9780198328735
BN2037,HC1096,Hunters of the Dusk (Cirque Du Freak Series #7),Hunters of the Dusk(Cirque Du Freak: Saga of Darren Shan (Paperback)),9780316602112,9780316602112
BN2049,HC1533,Homeboyz,Homeboyz,9781423100317,9781423100317
BN2050,HC0545,The Juvie Three,The Juvie Three,9781423101628,9781423101628
BN2055,HC0976,This Dark Endeavor (Apprenticeship of Victor Frankenstein Series #1),This Dark Endeavor(Apprenticeship of Victor Frankenstein),9781442403161,9781442403161
BN2072,HC1471,Crazy Horse Electric Game,The Crazy Horse Electric Game,9780060094904,9780060094904
BN2074,HC1096,Hunters of the Dusk (Cirque Du Freak Series #7),Hunters of the Dusk(Cirque Du Freak: Saga of Darren Shan (Paperback)),9780316602112,9780316602112
BN2075,HC0308,"The United States Constitution: What It Says, What It Means: A Hip Pocket Guide",The United States Constitution,9780195304435,9780195304435
BN2078,HC1164,Lord of the Shadows (Cirque Du Freak Series #11),Lord of the Shadows(Cirque Du Freak: Saga of Darren Shan (Paperback)),9780316016612,9780316016612
BN2079,HC1148,Kick,Kick,9780062004918,9780062004918
BN2081,HC2022,I Am J,I Am J,9780316053600,9780316053600
BN2086,HC0495,Speechless,Speechless(Harlequin Teen),9780373210527,9780373210527
BN2102,HC1747,Book of a Thousand Days,Book of a Thousand Days,9781599903781,9781599903781
BN2116,HC0447,Lost in the River of Grass,Lost in the River of Grass,9780761384984,9780761384984
BN2118,HC0099,Living Up the Street,Living Up the Street,9780440211709,9780440211709
BN2119,HC1476,Buddha Boy,Buddha Boy,9780142402092,9780142402092
BN2120,HC1664,Purple Heart,Purple Heart,9780061730924,9780061730924
BN2126,HC1479,Goddess of Yesterday: A Tale of Troy,Goddess of Yesterday,9780385738651,9780385738651
BN2128,HC1453,The Amber Spyglass (His Dark Materials Series #3),The Amber Spyglass(His Dark Materials (Paperback)),9780440418566,9780440418566
BN2129,HC1929,The Ascension: A Super Human Clash: A Super Human Clash,The Ascension(Super Human),9780142421093,9780142421093
BN2132,HC1939,The Dead-Tossed Waves (Forest of Hands and Teeth Series #2),The Dead-Tossed Waves(Forest of Hands and Teeth),9780385736855,9780385736855
BN2133,HC0571,This Is Not a Test,This Is Not a Test,9780312656744,9780312656744
BN2134,HC1506,The Girl in the Steel Corset (Steampunk Chronicles Series),The Girl in the Steel Corset(Harlequin Teen),9780373210701,9780373210701
BN2143,HC1918,Dead Is the New Black (Dead Is Series #1),Dead Is the New Black(Dead Is (Paper)),9780152064082,9780152064082
BN2163,HC1904,Dicey's Song,"Dicey's Song(Tillerman Cycle, the Tillerman Cycle)",9781442428799,9781442428799
BN2168,HC1476,Buddha Boy,Buddha Boy,9780142402092,9780142402092
BN2170,HC1463,"Bloody Jack: Being an Account of the Curious Adventures of Mary Jacky Faber, Ship's Boy (Bloody Jack Adventure Series #1)",Bloody Jack(Bloody Jack Adventures (Paperback)),9780152050856,9780152050856
BN2171,HC1279,Coach Carter,Coach Carter,9780060772529,9780060772529
BN2179,HC1479,Goddess of Yesterday: A Tale of Troy,Goddess of Yesterday,9780385738651,9780385738651
BN2208,HC0849,Get Out of Your Mind and Into Your Life for Teens: A Guide to Living an Extraordinary Life,Get Out of Your Mind and Into Your Life for Teens,9781608821938,9781608821938
BN2212,HC1826,Harry Potter y la Orden del F��nix (Harry Potter #5),Harry Potter y la Orden del Fenix = Harry Potter and the Order of the Phoenix(Harry Potter (Spanish)),9788478888849,9788478888849
BN2217,HC1720,North of Beautiful,North of Beautiful,9780316025065,9780316025065
BN2219,HC1203,Thirst No. 1: The Last Vampire/ Black Blood/ Red Dice,"Human Urges, Fatal Consequences(Thirst (Paperback))",9781416983088,9781416983088
BN2226,HC1035,Novio Boy: A Play,Novio Boy,9780152058630,9780152058630
BN2229,HC0447,Lost in the River of Grass,Lost in the River of Grass,9780761384984,9780761384984
BN2230,HC1557,Ironman,Ironman,9780060598402,9780060598402
BN2244,HC0263,Private Peaceful,Private Peaceful(After Words),9780439636537,9780439636537
BN2245,HC1379,Notes from the Dog,Notes from the Dog,9780375855429,9780375855429
BN2249,HC1131,The Lake of Souls (Cirque Du Freak Series #10),The Lake of Souls(Cirque Du Freak: Saga of Darren Shan (Paperback)),9780316016650,9780316016650
BN2251,HC1977,Ten Things We Did (and Probably Shouldn't Have),Ten Things We Did (and Probably Shouldn't Have),9780061701269,9780061701269
BN2256,HC1509,Skin and Other Stories,Skin and Other Stories(Now in Speak!),9780141310343,9780141310343
BN2268,HC1739,Weetzie Bat,Weetzie Bat(Weetzie Bat Books),9780060736255,9780060736255
BN2272,HC1461,The Struggle (Vampire Diaries Series #2),The Struggle(Vampire Diaries),9780061963872,9780061963872
BN2312,HC1028,13: Thirteen Stories That Capture the Agony and Ecstasy of Being Thirteen,13,9781416926849,9781416926849
BN2314,HC0940,The Rag and Bone Shop,The Rag and Bone Shop,9780440229711,9780440229711
BN2317,HC0902,The Young Traveler's Gift: Seven Decisions That Determine Personal Success,The Young Traveler's Gift,9781400304271,9781400304271
BN2319,HC0863,"Don't You Dare Read This, Mrs. Dunphrey","Don't You Dare Read This, Mrs. Dunphrey",9780689871023,9780689871023
BN2324,HC0682,Before I Die,Before I Die,9780385751834,9780385751834
BN2328,HC1164,Lord of the Shadows (Cirque Du Freak Series #11),Lord of the Shadows(Cirque Du Freak: Saga of Darren Shan (Paperback)),9780316016612,9780316016612
BN2329,HC1177,End of Days (Fallen Series #3),End of Days(Fallen (Paperback)),9781442423497,9781442423497
BN2331,HC1112,In the Hand of the Goddess (Song of the Lionness Series #2),In the Hand of the Goddess(Song of the Lioness (Paperback)),9780689878565,9780689878565
BN2338,HC1171,Lioness Rampant (Song of the Lioness Series #4),Lioness Rampant(Song of the Lioness (Paperback)),9780689878572,9780689878572
BN2341,HC1877,L. A. Candy (L. A Candy Series #1),L.A. Candy(L. A. Candy (Quality)),9780061767593,9780061767593
BN2379,HC1181,Somewhere in the Darkness,Somewhere in the Darkness,9780545055772,9780545055772
BN2388,HC0901,"Jake, Reinvented","Jake, Reinvented",9780786856978,9780786856978
BN2389,HC1924,Cast Two Shadows: The American Revolution in the South,Cast Two Shadows(Great Episodes (Paperback)),9780152050771,9780152050771
BN2392,HC1756,Stranger with My Face,Stranger with My Face,9780316099042,9780316099042
BN2398,HC1808,Nation,Nation,9780061433030,9780061433030
BN2428,HC0321,En llamas (Catching Fire),En Llamas = Catching Fire(Hunger Games),9788427202139,9788427202139
BN2440,HC1717,The Stout-Hearted Seven: Orphaned on the Oregon Trail (Sterling Point Books Series),The Stout-Hearted Seven(Sterling Point Books (Paperback)),9781402736179,9781402736179
BN2446,HC0545,The Juvie Three,The Juvie Three,9781423101628,9781423101628
BN2447,HC1624,Seventeen Ultimate Guide to Style: How to Find Your Perfect Look,Seventeen Ultimate Guide to Style,9780762441938,9780762441938
BN2448,HC0976,This Dark Endeavor (Apprenticeship of Victor Frankenstein Series #1),This Dark Endeavor(Apprenticeship of Victor Frankenstein),9781442403161,9781442403161
BN2455,HC1788,We Are Witnesses: Five Diaries of Teenagers Who Died in the Holocaust,We Are Witnesses,9780312535674,9780312535674
BN2458,HC1186,Sons of Destiny (Cirque Du Freak Series #12),Sons of Destiny(Cirque Du Freak: Saga of Darren Shan (Paperback)),9780316016636,9780316016636
BN2460,HC1097,Birthmarked (Birthmarked Trilogy Series #1),Birthmarked(Birthmarked Trilogy),9780312674724,9780312674724
BN2461,HC1423,Stormbreaker: The Graphic Novel,Stormbreaker(Alex Rider Graphic Novels),9780399246333,9780399246333
BN2464,HC1365,Supernaturally (Paranormalcy Series #2),Supernaturally(Paranormalcy),9780061985874,9780061985874
BN2465,HC1929,The Ascension: A Super Human Clash: A Super Human Clash,The Ascension(Super Human),9780142421093,9780142421093
BN2508,HC0695,The Wonderful Story of Henry Sugar,"The Wonderful Story of Henry Sugar, and Six More",9780141304700,9780141304700
BN2547,HC1190,The Realms of the Gods (The Immortals Series #4),The Realms of the Gods(Immortals (Paperback)),9781416908173,9781416908173
BN2550,HC1329,The Hunger Games Tribute Guide,The Hunger Games Tribute Guide,9780545457828,9780545457828
BN2575,HC1284,Eleanor's Story: An American Girl in Hitler's Germany,Eleanor's Story,9781561452965,9781561452965
BN2591,HC1323,Friedrich,Friedrich,9780140322057,9780140322057
BN2603,HC1741,Phoenix Rising,Phoenix Rising,9780312535629,9780312535629
BN2610,HC1996,Daily Reflections for Highly Effective Teens,Daily Reflections for Highly Effective Teens,9780684870601,9780684870601
BN2613,HC0654,King of the Mild Frontier: An Ill-Advised Autobiography,King of the Mild Frontier,9780060502515,9780060502515
BN2614,HC1311,Wild Magic (The Immortals Series #1),Wild Magic(Immortals (Paperback)),9781416903437,9781416903437
BN2620,HC0057,Beautiful Creatures (Beautiful Creatures Series #1),Beautiful Creatures(Beautiful Creatures),9780316231671,9780316231671
BN2626,HC1149,Ttyl: Talk to You Later (Internet Girls Series #1),Ttyl(Internet Girls),9780810987883,9780810987883
BN2629,HC2036,Forgotten,Forgotten,9780316094603,9780316094603
BN2633,HC0039,A Wrinkle in Time Trilogy,A Wrinkle in Time Trilogy,9781250003430,9781250003430
BN2648,HC0921,Blood-Kissed Sky (Darkness Before Dawn Series #2),Blood-Kissed Sky(Darkness Before Dawn - Trilogy),9780062020666,9780062020666
BN2662,HC0458,Soldier Boys,Soldier Boys,9780689860218,9780689860218
BN2669,HC1185,Jumped,Jumped,9780060760939,9780060760939
BN2676,HC1858,Rebel Fire (Sherlock Holmes: The Legend Begins Series #2),Rebel Fire(Sherlock Holmes: The Legend Begins (Paperback)),9781250010339,9781250010339
BN2688,HC1767,Firelight (Firelight Series),Firelight(Firelight (Paperback - Trilogy)),9780061935091,9780061935091
BN2690,HC1261,Emperor Mage (The Immortals Series #3),Emperor Mage(Immortals (Paperback)),9781416903376,9781416903376
BN2698,HC2004,Dead Is a Battlefield (Dead Is Series #6),Dead Is a Battlefield(Dead Is (Paper)),9780547607344,9780547607344
BN2752,HC1992,Tree Girl,Tree Girl,9780060090067,9780060090067
BN2758,HC1026,A Summer Life,A Summer Life,9780440210245,9780440210245
BN2766,HC0957,You Don't Even Know Me: Stories and Poems About Boys,You Don't Even Know Me,9781423100171,9781423100171
BN2770,HC1800,Life Strategies for Teens Workbook,Life Strategies for Teens,9780743224703,9780743224703
BN2784,HC1143,"Every You, Every Me","Every You, Every Me",9780375854514,9780375854514
BN2802,HC1753,Tortall and Other Lands: A Collection of Tales,Tortall and Other Lands,9780375866333,9780375866333
BN2812,HC0544,The Hobbit (Michael Hague Illustrated Edition),The Hobbit,9780395520215,9780395520215
BN2816,HC1269,Spark (Brigid Kemmerer's Elemental Series #2),Spark(Elemental (Kensington)),9780758272829,9780758272829
BN2821,HC1458,Soul Screamers Volume Two: My Soul to Keep\My Soul to Steal\Reaper,Soul Screamers Volume Two(Soul Screamers),9780373210794,9780373210794
BN2847,HC1056,Habibi,Habibi,9780689825231,9780689825231
BN2848,HC1115,Antes de ser libres (Before We Were Free),Antes de Ser Libres,9780375815454,9780375815454
BN2859,HC1664,Purple Heart,Purple Heart,9780061730924,9780061730924
BN2860,HC1183,How to Save a Life,How to Save a Life,9780316036054,9780316036054
BN2871,HC2022,I Am J,I Am J,9780316053600,9780316053600
BN2875,HC1777,Torn Thread,Torn Thread,9780590603645,9780590603645
BN2885,HC1392,"It Gets Better: Coming Out, Overcoming Bullying, and Creating a Life Worth Living",It Gets Better,9780452297616,9780452297616
BN2888,HC2008,The Grey King (The Dark Is Rising Sequence Series #4),The Grey King(Dark Is Rising Sequence (Simon Pulse)),9781416949671,9781416949671
BN2923,HC1514,"Death, Doom, and Detention (Darklight Series #2)","Death, Doom, and Detention",9780312625214,9780312625214
BN2931,HC1908,Beautiful Days (Bright Young Things Series #2),Beautiful Days(Bright Young Things),9780061962691,9780061962691
BN2947,HC1876,Perfect,Perfect,9781571316516,9781571316516
BN2961,HC0677,Athletic Shorts: Six Short Stories,Athletic Shorts,9780060507831,9780060507831
BN2971,HC1989,Split,Split,9780375863417,9780375863417
BN2976,HC1923,With Their Eyes: September 11th: The View from a High School at Ground Zero,With Their Eyes: September 11th,9780060517182,9780060517182
BN2987,HC1241,Keeping Corner,Keeping Corner,9780786838608,9780786838608
BN2991,HC1368,Take Me There,Take Me There,9780142414354,9780142414354
BN2993,HC1958,Bucking the Sarge,Bucking the Sarge(Readers Circle (Laurel-Leaf)),9780440413318,9780440413318
BN2998,HC0961,Send,Send,9781402273377,9781402273377
BN3008,HC1333,Bitter End,Bitter End,9780316086967,9780316086967
BN3020,HC1653,Skeleton Key: The Graphic Novel,Skeleton Key(Alex Rider Graphic Novels),9780399254185,9780399254185
BN0922,HC2051,Fever (Chemical Garden Series #2),Fever(Chemical Garden Trilogy),9781442409088,9781442409088
BN1515,HC2058,Charles and Emma: The Darwins' Leap of Faith,Charles and Emma,9780312661045,9780312661045
BN0684,HC2071,The Dragon Heir (The Heir Series #3),Dragon Heir,9781423110712,9781423110712
BN1824,HC2073,Prized (Birthmarked Trilogy Series #2),Prized(Birthmarked Trilogy),9781250010315,9781250010315
BN0738,HC2086,Ash,Ash,9780316040105,9780316040105
BN1134,HC2094,Lady Knight (Protector of the Small Series #4),Lady Knight(Protector of the Small (Paperback)),9780375829086,9780375829086
BN1330,HC2098,Trickster's Queen (Trickster Series #2),Trickster's Queen(Aliane),9780375828782,9780375828782
BN0992,HC2113,Bloodhound (Beka Cooper Series #2),Bloodhound(Beka Cooper (Paperback)),9780375838170,9780375838170
BN1249,HC2118,Evil Star (The Gatekeepers Series #2),Evil Star(Gatekeepers (Paperback)),9780439680080,9780439680080
BN1146,HC2126,Pop,Pop,9780061742613,9780061742613
BN1837,HC2132,Sugar and Spice (L. A. Candy Series #3),Sugar and Spice(L. A. Candy (Quality)),9780061767630,9780061767630
BN0745,HC2141,Curse of the Bane (Last Apprentice Series #2),Curse of the Bane(Last Apprentice (Paperback)),9780060766238,9780060766238
BN0908,HC2150,The Prince of Mist,The Prince of Mist,9780316044806,9780316044806
BN1720,HC2154,Origins (The Vampire Diaries: Stefan's Diaries Series #1),Stefan's Diaries(Vampire Diaries: The Return (Quality)),9780062003935,9780062003935
BN1294,HC2155,Darkest Mercy (Wicked Lovely Series #5),Darkest Mercy(Wicked Lovely (Paper)),9780061659270,9780061659270
BN1144,HC2169,No Promises in the Wind,No Promises in the Wind,9780425099698,9780425099698
BN1970,HC2179,If I Should Die Before I Wake,If I Should Die Before I Wake,9780152046798,9780152046798
BN1635,HC2181,"The Morganville Vampires, Volume 3","The Morganville Vampires, Volume 3(Morganville Vampires)",9780451233554,9780451233554
BN0754,HC2188,"Chicken Soup for the Soul: Teens Talk Middle School: 101 Stories of Life, Love, and Learning for Younger Teens",Middle School(Chicken Soup for the Soul (Chicken Soup for the Soul)),9781935096269,9781935096269
BN1103,HC2189,The Farthest Shore (Earthsea Series #3),The Farthest Shore(Earthsea Cycle),9780689845345,9780689845345
BN0488,HC2190,What Happened to Goodbye,What Happened to Goodbye,9780142423837,9780142423837
BN1778,HC2212,The Cardturner,The Cardturner,9780385736633,9780385736633
BN1782,HC2229,Hush,Hush,9780802723321,9780802723321
BN0218,HC2231,Rise of the Huntress (Last Apprentice Series #7),The Last Apprentice(Last Apprentice (Paperback)),9780061715129,9780061715129
BN1711,HC2232,"Angus, Thongs and Full-Frontal Snogging (Confessions of Georgia Nicolson Series #1)","Angus, Thongs and Full-Frontal Snogging(Confessions of Georgia Nicolson (Quality))",9780064472272,9780064472272
BN1431,HC2233,The Initiation and The Captive (Part 1) (Secret Circle Series #1-2),The Initiation and the Captive Part I(Secret Circle (Harper Teen)),9780061670855,9780061670855
BN1833,HC2250,"The Morganville Vampires, Volume 1","The Morganville Vampires, Volume 1(Morganville Vampires)",9780451230546,9780451230546
BN1710,HC2258,Desires of the Dead (Body Finder Series #2),Desires of the Dead,9780061779862,9780061779862
BN1049,HC2261,Heart of a Champion,Heart of a Champion,9780316067263,9780316067263
BN1738,HC2263,Locked in Time,Locked in Time,9780316099028,9780316099028
BN1582,HC2264,Don't Sweat the Small Stuff for Teens: Simple Ways to Keep Your Cool in Stressful Times,Don't Sweat the Small Stuff for Teens(Don't Sweat the Small Stuff Series),9780786885978,9780786885978
BN1083,HC2284,The ADHD Workbook for Teens: Activities to Help You Gain Motivation and Confidence,The ADHD Workbook for Teens(Instant Help Book for Teens),9781572248656,9781572248656
BN1891,HC2286,Sweet Little Lies (L. A Candy Series #2),Sweet Little Lies(L. A. Candy (Quality)),9780061767616,9780061767616
BN1039,HC2297,The Greatest: Muhammad Ali,The Greatest(Greatest),9780590543439,9780590543439
BN1974,HC2301,Peeled,Peeled,9780142414309,9780142414309
BN1556,HC2308,Troy,Troy,9780152045708,9780152045708
BN1366,HC2314,The Pigman's Legacy,The Pigman's Legacy,9780060759704,9780060759704
BN1605,HC2325,Feast of Fools (Morganville Vampires Series #4),Feast of Fools(Morganville Vampires (Mass Market)),9780451224637,9780451224637
BN1895,HC2330,Witch & Curse (Wicked Series),Wicked,9781416971191,9781416971191
BN1597,HC2331,The Weirdo,The Weirdo,9780152056667,9780152056667
BN0073,HC2335,Aristotle and Dante Discover the Secrets of the Universe,Aristotle and Dante Discover the Secrets of the Universe,9781442408937,9781442408937
BN1682,HC2337,Life Strategies for Teens,Life Strategies for Teens(Life Strategies Series),9780743215466,9780743215466
BN0919,HC2343,Don't Look Behind You,Don't Look Behind You,9780316126588,9780316126588
BN1291,HC2344,Tenth Grade Bleeds (The Chronicles of Vladimir Tod Series #3),Tenth Grade Bleeds(Chronicles of Vladimir Tod (Quality)),9780142415603,9780142415603
BN1434,HC2353,Touch of Frost (Mythos Academy Series #1),Touch of Frost(Mythos Academy Novels),9780758266927,9780758266927
BN1954,HC2366,"The Morganville Vampires, Volume 4",The Morganville Vampires(Morganville Vampires Collections),9780451234261,9780451234261
BN1228,HC2375,The Hidden (Hollow Trilogy Series #3),The Hidden(Hollow Trilogy),9781416978985,9781416978985
BN1376,HC2383,Ink Exchange (Wicked Lovely Series #2),Ink Exchange(Wicked Lovely (Paper)),9780061214707,9780061214707
BN1919,HC2385,Someday This Pain Will Be Useful to You,Someday This Pain Will Be Useful to You,9780312428167,9780312428167
BN1069,HC2396,Under a War-Torn Sky,Under a War-Torn Sky,9780786817535,9780786817535
BN0162,HC2406,Attack of the Fiend (Last Apprentice Series #4),Attack of the Fiend(Last Apprentice (Paperback)),9780060891299,9780060891299
BN0174,HC2417,Night of the Soul Stealer (Last Apprentice Series #3),Night of the Soul Stealer(Last Apprentice (Paperback)),9780060766269,9780060766269
BN1588,HC2419,The Great Wide Sea,The Great Wide Sea,9780142416709,9780142416709
BN1566,HC2427,The Fallen Omnibus 2: Aerie / Reckoning,Aerie and Reckoning(Fallen (Paperback)),9781442408630,9781442408630
BN1909,HC2452,Sometimes It Happens,Sometimes It Happens,9781442413153,9781442413153
BN1250,HC2454,The Subtle Knife (His Dark Materials Series #2),The Subtle Knife(His Dark Materials (Paperback)),9780440418337,9780440418337
BN1624,HC2456,The Arm of the Starfish (O'Keefe Family Series #1),The Arm of the Starfish,9780312674885,9780312674885
BN1154,HC2473,Hold Still,Hold Still,9780142416945,9780142416945
BN1934,HC2484,The Truth of the Matter (The Homelanders Series #3),The Truth of the Matter(Homelanders (Paperback)),9781401685201,9781401685201
BN0832,HC2487,"House of Night TP boxed set (books 5-8): Hunted, Tempted, Burned, Awakened",House of Night Tp Boxed Set (Books 5-8)(House of Night Novels),9781250023582,9781250023582
