ID,Title,Author,Price,ISBN13,Publisher,Publication_Date,Pages,Dimensions
BN1254,The Retribution of Mara Dyer,Michelle Hodkin,$10.64 ,9781442484245,Simon & Schuster Books For Young Readers,11/3/15,480.0,
BN1255,The Merciless,Danielle Vega,$10.00 ,9781595147233,Penguin Young Readers Group,6/9/15,304.0,5.40(w) x 8.20(h) x 1.00(d)
BN1256,The Shadow Rising (Wheel of Time Series #4),Robert Jordan,$8.99 ,9780812513738,Tom Doherty Associates,10/1/93,1008.0,4.14(w) x 6.76(h) x 1.76(d)
BN1257,"Endgame: The Complete Training Diaries: Volumes 1, 2, and 3",James Frey,$9.99 ,9780062332769,HarperCollins Publishers,6/9/15,416.0,5.31(w) x 8.00(h) x 0.93(d)
BN1258,Kissed by an Angel Trilogy (Kissed by an Angel Series),Elizabeth Chandler,$10.53 ,9781416978831,Simon Pulse,12/16/08,704.0,5.20(w) x 7.60(h) x 2.10(d)
BN1259,Two Boys Kissing,David Levithan,$9.99 ,9780307931917,Random House Children's Books,5/12/15,224.0,5.50(w) x 8.20(h) x 0.70(d)
BN1260,Smoked,Mari Mancusi,$9.99 ,9781492623137,Sourcebooks,9/1/15,384.0,5.50(w) x 8.20(h) x 1.10(d)
BN1261,Things I Can't Forget (Hundred Oaks Series #3),Miranda Kenneally,$9.99 ,9781402271908,Sourcebooks,3/5/13,320.0,5.50(w) x 8.20(h) x 0.90(d)
BN1262,Alabama Moon,Watt Key,$8.99 ,9780312384289,Square Fish,9/2/08,304.0,5.20(w) x 7.50(h) x 1.00(d)
BN1263,Crystal Cave (Arthurian Saga Series #1),Mary Stewart,$13.23 ,9780060548254,HarperCollins Publishers,5/6/03,512.0,5.31(w) x 8.00(h) x 1.15(d)
BN1264,La ladrona de libros (The Book Thief),Markus Zusak,$11.08 ,9780307475732,Knopf Doubleday Publishing Group,7/13/10,544.0,5.32(w) x 8.06(h) x 1.11(d)
BN1265,Pivot Point,Kasie West,$9.99 ,9780062117366,HarperCollins Publishers,12/31/13,384.0,5.20(w) x 7.90(h) x 0.80(d)
BN1266,Revolution,Jennifer Donnelly,$9.99 ,9780385737647,Random House Children's Books,7/26/11,496.0,5.51(w) x 8.36(h) x 1.10(d)
BN1267,Ninth Grade Slays (The Chronicles of Vladimir Tod Series #2),Heather Brewer,$8.99 ,9780142413425,Penguin Young Readers Group,1/22/09,288.0,8.20(w) x 5.38(h) x 0.77(d)
BN1268,They Called Themselves the K.K.K.: The Birth of an American Terrorist Group,Susan Campbell Bartoletti,$11.43 ,9780544225824,Houghton Mifflin Harcourt,6/10/14,176.0,7.90(w) x 9.40(h) x 0.50(d)
BN1269,Uncommon Criminals (Heist Society Series #2),Ally Carter,$9.99 ,9781423148074,Disney-Hyperion,5/29/12,304.0,5.70(w) x 8.30(h) x 0.70(d)
BN1270,Embrace (Jessica Shirvington's Embrace Series #1),Jessica Shirvington,$9.99 ,9781402271250,Sourcebooks,9/1/12,384.0,5.20(w) x 7.90(h) x 1.20(d)
BN1271,Deenie,Judy Blume,$7.99 ,9781481410366,Atheneum Books for Young Readers,4/29/14,208.0,5.10(w) x 7.50(h) x 0.70(d)
BN1272,Shadowhunters and Downworlders: A Mortal Instruments Reader,Cassandra Clare,$10.94 ,9781937856229,"BenBella Books, Inc.",1/29/13,256.0,6.90(w) x 10.00(h) x 0.90(d)
BN1273,"Blue Bloods Box Set, Books 1 - 3 (Blue Bloods Series)",Melissa de la Cruz,$19.88 ,9781423125952,Disney-Hyperion,10/13/09,944.0,5.60(w) x 8.46(h) x 2.14(d)
BN1274,The Everything Giant Book of Sports Word Searches: Score big with over 300 all-star puzzles,Charles Timmerman,$6.99 ,9781464300738,JG Press,1/1/12,384.0,7.90(w) x 9.10(h) x 1.10(d)
BN1275,The Heir,Kiera Cass,$9.99 ,9780062349866,HarperCollins Publishers,5/3/16,384.0,5.31(w) x 8.00(h) x 0.79(d)
BN1276,Dragonsong,Anne McCaffrey,$7.99 ,9781481425803,Saga Press,2/24/15,256.0,4.20(w) x 6.90(h) x 0.80(d)
BN1277,We Were Here,Matt de la Pe��a,$9.99 ,9780385736701,Random House Children's Books,9/14/10,368.0,5.20(w) x 7.90(h) x 1.00(d)
BN1278,"Truly, Madly, Deadly",Hannah Jayne,$9.99 ,9781402281211,Sourcebooks,7/2/13,272.0,5.40(w) x 8.20(h) x 0.90(d)
BN1279,A Midsummer's Nightmare,Kody Keplinger,$9.00 ,9780316084215,"Little, Brown Books for Young Readers",6/4/13,291.0,5.62(w) x 8.10(h) x 0.82(d)
BN1280,Storm (Paper Gods Series #3),Amanda Sun,$9.99 ,9780373211746,Harlequin,6/30/15,304.0,5.30(w) x 7.90(h) x 0.90(d)
BN1281,Lockdown,Walter Dean Myers,$9.99 ,9780061214820,HarperCollins Publishers,12/27/11,272.0,5.20(w) x 7.10(h) x 0.70(d)
BN1282,"Learn to Program with Scratch: A Visual Introduction to Programming with Art, Science, Math and Games",Majed Marji,$23.60 ,9781593275433,"No Starch Press San Francisco, CA",2/22/14,288.0,6.90(w) x 9.20(h) x 0.90(d)
BN1283,My Life and Hard Times,James Thurber,$10.57 ,9780060933081,HarperCollins Publishers,10/28/99,128.0,5.20(w) x 7.90(h) x 1.10(d)
BN1284,Dairy Queen,Catherine Gilbert Murdock,$8.99 ,9780618863358,Houghton Mifflin Harcourt,6/4/07,304.0,5.50(w) x 8.10(h) x 0.70(d)
BN1285,The Gardener,S. A. Bodeen,$7.23 ,9780312659424,Square Fish,3/1/11,256.0,5.30(w) x 8.10(h) x 0.80(d)
BN1286,Lord Loss (Demonata Series #1),Darren Shan,$8.17 ,9780316012331,"Little, Brown Books for Young Readers",5/10/06,240.0,5.37(w) x 8.25(h) x 0.75(d)
BN1287,Beautiful Music for Ugly Children,Kirstin Cronn-Mills,$9.99 ,9780738732510,"Llewellyn Worldwide, Ltd.",10/8/12,288.0,5.20(w) x 7.90(h) x 0.80(d)
BN1288,Dragon's Keep,Janet Lee Carey,$7.95 ,9780152064013,Houghton Mifflin Harcourt,5/1/08,302.0,4.50(w) x 6.90(h) x 1.00(d)
BN1289,The Book of Ivy,Amy Engel,$9.99 ,9781622664658,"Entangled Publishing, LLC",11/11/14,304.0,5.40(w) x 8.20(h) x 1.20(d)
BN1290,Between the Devil and the Deep Blue Sea,April Genevieve Tucholke,$9.99 ,9780142423219,Penguin Young Readers Group,7/3/14,384.0,5.40(w) x 8.20(h) x 1.10(d)
BN1291,Tenth Grade Bleeds (The Chronicles of Vladimir Tod Series #3),Heather Brewer,$8.99 ,9780142415603,Penguin Young Readers Group,1/12/10,304.0,5.54(w) x 8.32(h) x 0.85(d)
BN1292,Princess in the Spotlight (Princess Diaries Series #2),Meg Cabot,$9.99 ,9780061479946,HarperCollins Publishers,3/25/08,256.0,5.10(w) x 7.90(h) x 0.60(d)
BN1293,"Seeker / Origins / Eclipse (Sweep Series #10, #11 & #12)",Cate Tiernan,$7.99 ,9780142420102,Penguin Young Readers Group,7/7/11,560.0,5.10(w) x 7.80(h) x 1.60(d)
BN1294,Darkest Mercy (Wicked Lovely Series #5),Melissa Marr,$9.99 ,9780061659270,HarperCollins Publishers,2/21/12,336.0,5.30(w) x 7.90(h) x 1.00(d)
BN1295,Midnight Thief (Midnight Thief Series #1),Livia Blackburne,$9.99 ,9781423194613,Disney-Hyperion,7/7/15,400.0,8.20(w) x 5.40(h) x 0.90(d)
BN1296,How to Be Bad,Lauren Myracle,$9.99 ,9780062405685,HarperCollins Publishers,4/28/15,352.0,5.20(w) x 8.10(h) x 0.80(d)
BN1297,Famous Last Words,Katie Alender,$9.99 ,9780545835626,"Scholastic, Inc.",7/28/15,320.0,5.20(w) x 7.90(h) x 0.80(d)
BN1298,Side Effects May Vary,Julie Murphy,$9.99 ,9780062245373,HarperCollins Publishers,7/14/15,352.0,7.90(w) x 5.20(h) x 0.90(d)
BN1299,Wicked (Pretty Little Liars Series #5),Sara Shepard,$9.99 ,9780061566103,HarperCollins Publishers,6/2/09,336.0,5.30(w) x 7.90(h) x 0.90(d)
BN1300,Heist Society (Heist Society Series #1),Ally Carter,$9.99 ,9781423116615,Disney-Hyperion,5/17/11,304.0,5.50(w) x 8.20(h) x 0.80(d)
BN1301,A Northern Light,Jennifer Donnelly,$9.99 ,9780152053109,Houghton Mifflin Harcourt,9/28/04,408.0,5.31(w) x 8.00(h) x 0.99(d)
BN1302,La ciudad de las bestias (City of the Beasts),Isabel Allende,$9.99 ,9780060510329,HarperCollins Publishers,8/28/03,416.0,5.12(w) x 7.62(h) x 0.93(d)
BN1303,Buried Onions,Gary Soto,$6.95 ,9780152062651,Houghton Mifflin Harcourt,12/1/06,176.0,5.00(w) x 7.00(h) x 0.48(d)
BN1304,The Shadow Hero,Gene Luen Yang,$14.66 ,9781596436978,First Second,7/15/14,176.0,6.60(w) x 10.10(h) x 0.40(d)
BN1305,Fire with Fire (Burn for Burn Series #2),Jenny Han,$9.99 ,9781442440791,Simon & Schuster Books For Young Readers,9/16/14,544.0,8.20(w) x 5.50(h) x 1.50(d)
BN1306,Mas alla de mi (Reaching Out),Francisco Jimenez,$6.99 ,9780547250311,Houghton Mifflin Harcourt,9/7/09,214.0,5.00(w) x 7.00(h) x 0.60(d)
BN1307,The Afterlife,Gary Soto,$6.95 ,9780152052201,Houghton Mifflin Harcourt,4/1/05,168.0,4.98(w) x 7.02(h) x 0.47(d)
BN1308,Soldier X,Don L. Wulffson,$6.99 ,9780142500736,Penguin Young Readers Group,7/14/03,240.0,4.25(w) x 6.75(h) x 0.60(d)
BN1309,How I Live Now,Meg Rosoff,$8.99 ,9780449819609,Random House Children's Books,10/22/13,208.0,5.78(w) x 8.20(h) x 0.48(d)
BN1310,NIV Student Bible,Philip Yancey,$20.98 ,9780310437253,Zondervan,7/21/11,1464.0,6.30(w) x 9.30(h) x 1.40(d)
BN1311,Unmarked,Kami Garcia,$6.88 ,9780316210218,"Little, Brown Books for Young Readers",9/1/15,416.0,5.50(w) x 8.20(h) x 1.10(d)
BN1312,Jasper Jones,Craig Silvey,$9.99 ,9780375866272,Random House Children's Books,3/27/12,320.0,5.47(w) x 8.36(h) x 0.73(d)
BN1313,Everwild (Skinjacker Trilogy Series #2),Neal Shusterman,$9.99 ,9781416958642,Simon & Schuster Books For Young Readers,11/2/10,448.0,5.50(w) x 8.20(h) x 1.40(d)
BN1314,Be More Chill,Ned Vizzini,$8.99 ,9780786809967,Disney-Hyperion,9/1/05,304.0,5.25(w) x 7.62(h) x 0.75(d)
BN1315,The Fall: Mission 7 (Cherub Series),Robert Muchamore,$9.99 ,9781442499478,Simon Pulse,4/1/14,368.0,5.40(w) x 8.10(h) x 1.10(d)
BN1316,Give a Boy a Gun,Todd Strasser,$7.99 ,9780689848933,Simon Pulse,4/28/02,208.0,4.30(w) x 7.10(h) x 0.60(d)
BN1317,Star Wars The New Jedi Order #4: Agents of Chaos I: Hero's Trial,James Luceno,$7.99 ,9780345428608,Random House Publishing Group,8/1/00,368.0,4.16(w) x 6.85(h) x 0.94(d)
BN1318,Trials of Death (Cirque Du Freak Series #5),Darren Shan,$8.99 ,9780316603959,"Little, Brown Books for Young Readers",4/1/04,224.0,5.30(w) x 8.28(h) x 0.64(d)
BN1319,Eleventh Grade Burns (The Chronicles of Vladimir Tod Series #4),Heather Brewer,$8.99 ,9780142416471,Penguin Young Readers Group,8/10/10,320.0,5.40(w) x 8.10(h) x 0.90(d)
BN1320,Star Wars Rogue Planet,Greg Bear,$7.99 ,9780345435408,Random House Publishing Group,5/1/01,336.0,4.18(w) x 6.85(h) x 0.70(d)
BN1321,Two Truths and a Lie (The Lying Game Series #3),Sara Shepard,$9.99 ,9780061869754,HarperCollins Publishers,2/5/13,294.0,5.40(w) x 7.82(h) x 0.82(d)
BN1322,Empower (Jessica Shirvington's Embrace Series #5),Jessica Shirvington,$9.99 ,9781492601777,Sourcebooks,11/4/14,496.0,5.40(w) x 8.40(h) x 1.30(d)
BN1323,"Reckoning / Full Circle / Night's Child (Sweep Series #13, #14 & #15)",Cate Tiernan,$8.99 ,9780142420119,Penguin Young Readers Group,12/8/11,720.0,5.14(w) x 8.52(h) x 1.96(d)
BN1324,Dawn,Octavia E. Butler,$17.19 ,9780446603775,Grand Central Publishing,5/29/09,256.0,4.12(w) x 6.75(h) x 0.62(d)
BN1325,Star Wars The Approaching Storm,Alan Dean Foster,$7.99 ,9780345442994,Random House Publishing Group,1/1/03,384.0,4.75(w) x 6.89(h) x 1.06(d)
BN1326,Emblaze (Jessica Shirvington's Embrace Series #3),Jessica Shirvington,$9.99 ,9781402271311,Sourcebooks,9/3/13,464.0,5.30(w) x 8.20(h) x 1.30(d)
BN1327,The Van Alen Legacy (Blue Bloods Series #4),Melissa de la Cruz,$8.99 ,9781423102274,Disney-Hyperion,7/20/10,384.0,8.30(w) x 5.68(h) x 0.81(d)
BN1328,Until I Die,Amy Plum,$9.99 ,9780062004055,HarperCollins Publishers,4/9/13,357.0,5.30(w) x 7.80(h) x 1.10(d)
BN1329,The Healer's Apprentice,Melanie Dickerson,$9.99 ,9780310721437,Zondervan,8/27/10,272.0,5.40(w) x 8.40(h) x 0.80(d)
BN1330,Trickster's Queen (Trickster Series #2),Tamora Pierce,$9.99 ,9780375828782,Random House Children's Books,10/11/05,480.0,5.52(w) x 8.25(h) x 1.12(d)
BN1331,Witch Hunter,Virginia Boecker,$11.29 ,9781408335222,"Hodder & Stoughton, Ltd.",9/1/15,368.0,5.00(w) x 7.70(h) x 1.20(d)
BN1332,The Secrets of the Immortal Nicholas Flamel: The First Codex (Books #1-3),Michael Scott,$24.20 ,9780375873119,Random House Children's Books,9/28/10,,5.40(w) x 8.20(h) x 3.10(d)
BN1333,Test Prep: Grade 8 (Flash Kids Test Prep Series),Flash Kids Editors,$6.95 ,9781411404045,Flash Kids,6/20/05,128.0,10.76(w) x 8.58(h) x 0.32(d)
BN1334,Letting Ana Go,Anonymous,$9.99 ,9781442472136,Simon Pulse,6/4/13,304.0,4.90(w) x 6.90(h) x 0.90(d)
BN1335,Nightmares and Dreamscapes,Stephen King,$7.99 ,9781439102565,Pocket Books,6/30/09,912.0,6.84(w) x 4.26(h) x 1.51(d)
BN1336,Sunrise over Fallujah,Walter Dean Myers,$8.99 ,9780439916257,"Scholastic, Inc.",4/15/09,320.0,5.00(w) x 6.90(h) x 0.70(d)
BN1337,Cross My Heart and Hope to Spy (Gallagher Girls Series #2),Ally Carter,$9.99 ,9781423100065,Disney-Hyperion,12/23/08,256.0,5.50(w) x 8.20(h) x 0.70(d)
BN1338,The Year We Disappeared: A Father-Daughter Memoir,Cylin Busby,$8.94 ,9781599904542,Bloomsbury USA,3/30/10,352.0,8.28(w) x 5.56(h) x 0.95(d)
BN1339,Stupid Fast,Geoff Herbach,$9.99 ,9781402256301,Sourcebooks,6/1/11,320.0,5.50(w) x 8.20(h) x 1.00(d)
BN1340,The Bite of the Mango,Mariatu Kamara,$10.04 ,9781554511587,"Annick Press, Limited",9/12/08,224.0,5.50(w) x 8.40(h) x 0.60(d)
BN1341,The Endless Steppe: Growing up in Siberia,Esther Hautzig,$6.99 ,9780064405775,HarperCollins Publishers,6/28/95,256.0,5.12(w) x 7.62(h) x 0.51(d)
BN1342,The Scions of Shannara (Heritage of Shannara Series #1),Terry Brooks,$7.99 ,9780345370747,Random House Publishing Group,2/28/91,432.0,6.86(w) x 4.10(h) x 1.18(d)
BN1343,Prophecy (Dragon King Chronicles Series #1),Ellen Oh,$9.99 ,9780062091109,HarperCollins Publishers,12/31/13,352.0,5.20(w) x 7.90(h) x 1.10(d)
BN1344,All I Need,Susane Colasanti,$9.99 ,9780142426760,Penguin Young Readers Group,5/15/14,240.0,5.50(w) x 8.20(h) x 0.40(d)
BN1345,Second Chance (The Slayer Chronicles Series #2),Heather Brewer,$9.99 ,9780142425121,Penguin Young Readers Group,1/9/14,304.0,5.40(w) x 8.20(h) x 1.00(d)
BN1346,The Nightmare Affair (Arkwell Academy Series #1),Mindee Arnett,$9.99 ,9780765333360,Tom Doherty Associates,2/18/14,400.0,5.40(w) x 8.20(h) x 1.20(d)
BN1347,Epic,Conor Kostick,$9.99 ,9780142411599,Penguin Young Readers Group,5/15/08,400.0,4.36(w) x 7.36(h) x 1.15(d)
BN1348,Misguided Angel (Blue Bloods Series #5),Melissa de la Cruz,$8.99 ,9781423122579,Disney-Hyperion,7/19/11,288.0,5.50(w) x 8.25(h) x 0.62(d)
BN1349,"On the Edge of the Dark Sea of Darkness: Adventure, Peril, Lost Jewels, and the Fearsome Toothy Cows of Skree",Andrew Peterson,$13.23 ,9781400073849,The Crown Publishing Group,3/18/08,256.0,6.00(w) x 8.99(h) x 0.85(d)
BN1350,Royally Lost,Angie Stanton,$9.99 ,9780062272584,HarperCollins Publishers,5/6/14,336.0,5.20(w) x 7.90(h) x 0.80(d)
BN1351,Fools' Gold (Order of Darkness Series #3),Philippa Gregory,$9.99 ,9781442476912,Simon Pulse,7/8/14,384.0,5.50(w) x 8.25(h) x 1.20(d)
BN1352,The Last Hero: A Discworld Fable (Discworld Series #27),Terry Pratchett,$18.13 ,9780060507770,HarperCollins Publishers,8/28/02,176.0,9.42(w) x 10.30(h) x 0.66(d)
BN1353,Green Rider (Green Rider Series #1),Kristen Britain,$8.99 ,9780886778583,DAW,4/28/00,480.0,4.35(w) x 6.75(h) x 1.35(d)
BN1354,The Great Santini,Pat Conroy,$12.76 ,9780553381559,Random House Publishing Group,3/28/02,512.0,5.20(w) x 8.20(h) x 1.04(d)
BN1355,Caged Warrior (Caged Warrior Series #1),Alan Lawrence Sitomer,$8.99 ,9781484722800,Disney-Hyperion,4/28/15,240.0,8.20(w) x 5.50(h) x 0.60(d)
BN1356,Buzz Kill,Beth Fantaskey,$8.99 ,9780544439436,Houghton Mifflin Harcourt,5/5/15,384.0,5.40(w) x 8.20(h) x 1.20(d)
BN1357,Star Wars The Hand of Thrawn #1: Specter of the Past,Timothy Zahn,$7.99 ,9780553298048,Random House Publishing Group,9/28/98,416.0,6.84(w) x 4.16(h) x 1.10(d)
BN1358,Vitro,Jessica Khoury,$7.35 ,9781595146069,Penguin Young Readers Group,1/22/15,384.0,5.40(w) x 8.20(h) x 1.40(d)
BN1359,Cracked,K. M. Walton,$9.13 ,9781442429178,Simon Pulse,12/4/12,336.0,5.66(w) x 8.04(h) x 0.88(d)
BN1360,Taken (Taken Series #1),Erin Bowman,$9.99 ,9780062117274,HarperCollins Publishers,3/18/14,384.0,5.20(w) x 7.90(h) x 1.10(d)
BN1361,Where the Lilies Bloom,Bill Cleaver,$8.99 ,9780064470056,HarperCollins Publishers,9/28/01,224.0,4.18(w) x 6.75(h) x 0.56(d)
BN1362,The Night She Disappeared,April Henry,$9.99 ,9781250016744,Square Fish,3/5/13,256.0,5.72(w) x 8.08(h) x 0.71(d)
BN1363,The Big Oyster: History on the Half Shell,Mark Kurlansky,$12.23 ,9780345476395,Random House Publishing Group,1/9/07,336.0,5.10(w) x 7.90(h) x 0.70(d)
BN1364,Sapphique (Incarceron Series #2),Catherine Fisher,$9.22 ,9780142419793,Penguin Young Readers Group,9/6/11,480.0,5.34(w) x 8.30(h) x 1.27(d)
BN1365,Split Second,Kasie West,$8.97 ,9780062117397,HarperCollins Publishers,2/10/15,384.0,5.20(w) x 7.80(h) x 1.00(d)
BN1366,The Pigman's Legacy,Paul Zindel,$8.99 ,9780060759704,HarperCollins Publishers,3/29/05,176.0,4.18(w) x 6.75(h) x 0.44(d)
BN1367,"Cross My Heart, Hope to Die (Lying Game Series #5)",Sara Shepard,$9.99 ,9780062128201,HarperCollins Publishers,2/4/14,352.0,5.20(w) x 7.90(h) x 0.90(d)
BN1368,Wings (Laurel Series #1),Aprilynne Pike,$8.99 ,9780061668050,HarperCollins Publishers,4/6/10,294.0,5.20(w) x 7.90(h) x 0.90(d)
BN1369,Rock and a Hard Place (Jamieson Brothers Series #1),Angie Stanton,$9.99 ,9780062272546,HarperCollins Publishers,9/24/13,304.0,5.31(w) x 8.00(h) x 0.68(d)
BN1370,Star Wars The New Jedi Order #14: Destiny's Way,Walter Jon Williams,$7.99 ,9780345428745,Random House Publishing Group,7/29/03,480.0,4.15(w) x 6.86(h) x 1.06(d)
BN1371,Tithe (Modern Tale of Faerie Series #1),Holly Black,$8.74 ,9780689867040,Margaret K. McElderry Books,3/23/04,336.0,5.20(w) x 6.90(h) x 0.90(d)
BN1372,The Gathering (Darkness Rising Series #1),Kelley Armstrong,$9.99 ,9780061797033,HarperCollins Publishers,4/10/12,384.0,5.38(w) x 7.80(h) x 0.94(d)
BN1373,Invisibility,Andrea Cremer,$9.99 ,9780147509987,Penguin Young Readers Group,4/22/14,384.0,5.40(w) x 8.20(h) x 1.20(d)
BN1374,The Twilight Saga: The Official Illustrated Guide,Stephenie Meyer,$15.09 ,9780316244251,"Little, Brown Books for Young Readers",1/8/13,560.0,5.10(w) x 8.10(h) x 1.80(d)
BN1375,The Divide (Secret Circle Series #4),L. J. Smith,$9.99 ,9780062130419,HarperCollins Publishers,3/12/13,292.0,5.31(w) x 8.00(h) x 0.72(d)
BN1376,Ink Exchange (Wicked Lovely Series #2),Melissa Marr,$9.99 ,9780061214707,HarperCollins Publishers,3/31/09,352.0,5.30(w) x 7.90(h) x 1.00(d)
BN1377,Michael Vey Books One and Two: The Prisoner of Cell 25; Rise of the Elgen,Richard Paul Evans,$12.49 ,9781481420341,Simon Pulse/Mercury Ink,4/15/14,720.0,6.00(w) x 9.00(h) x 1.90(d)
BN1378,Claudette Colvin: Twice Toward Justice,Phillip Hoose,$8.81 ,9780312661052,Square Fish,12/21/10,160.0,5.99(w) x 8.94(h) x 0.54(d)
BN1379,Solitary Witch: The Ultimate Book of Shadows for the New Generation,Silver RavenWolf,$19.67 ,9780738703190,"Llewellyn Worldwide, Ltd.",2/1/03,608.0,8.06(w) x 9.94(h) x 1.49(d)
BN1380,Tandem,Anna Jarzab,$9.99 ,9780385742788,Random House Children's Books,3/10/15,448.0,5.40(w) x 8.30(h) x 1.20(d)
BN1381,Shattered,Mari Mancusi,$9.99 ,9781492608691,Sourcebooks,8/4/15,416.0,5.50(w) x 8.30(h) x 1.20(d)
BN1382,Dragon Outcast (Age of Fire Series #3),E. E. Knight,$7.99 ,9780451464118,Penguin Publishing Group,7/5/11,400.0,4.25(w) x 6.75(h) x 1.00(d)
BN1383,Ghosts of War: The True Story of a 19-Year-Old GI,Ryan Smithson,$8.93 ,9780061664717,HarperCollins Publishers,5/4/10,321.0,5.20(w) x 7.90(h) x 1.00(d)
BN1384,The Naked Sun (The Robot Series),Isaac Asimov,$7.99 ,9780553293395,Random House Publishing Group,11/28/91,288.0,4.17(w) x 6.87(h) x 0.76(d)
BN1385,Rebeldes (The Outsiders),S. E. Hinton,$9.95 ,9781594378072,Santillana USA Pub Co Inc,6/30/07,192.0,5.90(w) x 9.20(h) x 0.60(d)
BN1386,Ask Me No Questions,Marina Budhos,$9.99 ,9781416949206,Atheneum Books for Young Readers,9/11/07,176.0,5.50(w) x 0.50(h) x 8.20(d)
BN1387,Beyond the Blues: A Workbook to Help Teens Overcome Depression,Lisa M. Schab,$10.74 ,9781572246119,New Harbinger Publications,5/1/08,184.0,7.80(w) x 9.90(h) x 0.40(d)
BN1388,The Last Thing I Remember (The Homelanders Series #1),Andrew Klavan,$9.99 ,9781595545862,"Nelson, Thomas, Inc.",6/8/10,346.0,5.40(w) x 8.20(h) x 1.10(d)
BN1389,Frankenstein: A Kaplan SAT Score-Raising Classic,Mary Shelley,$6.99 ,9781607148647,Kaplan Publishing,5/3/11,464.0,4.06(w) x 6.72(h) x 0.88(d)
BN1390,November Blues (Jericho Trilogy #2),Sharon M. Draper,$7.99 ,9781416906995,Simon Pulse,5/19/09,400.0,4.20(w) x 6.90(h) x 1.20(d)
BN1391,A Knight of the Word (Word and The Void Trilogy Series #2),Terry Brooks,$7.99 ,9780345424648,Random House Publishing Group,6/28/99,408.0,4.00(w) x 6.88(h) x 1.11(d)
BN1392,The Dare,Hannah Jayne,$9.06 ,9781402294570,Sourcebooks,7/1/14,288.0,5.40(w) x 8.10(h) x 0.80(d)
BN1393,Scarlet (Scarlet Series #1),A. C. Gaughen,$9.99 ,9780802734242,Walker & Company,2/26/13,304.0,5.70(w) x 8.06(h) x 0.81(d)
BN1394,Zero Hour (Department 19 Series #4),Will Hill,$9.99 ,9780007505845,HarperCollins UK,2/17/15,704.0,5.00(w) x 7.70(h) x 1.70(d)
BN1395,Everfound (Skinjacker Trilogy Series #3),Neal Shusterman,$8.89 ,9781416990505,Simon & Schuster Books For Young Readers,5/1/12,528.0,5.54(w) x 8.06(h) x 1.42(d)
BN1396,Abhorsen (Abhorsen Series #3),Garth Nix,$9.99 ,9780062315571,HarperCollins Publishers,6/3/14,384.0,5.20(w) x 7.80(h) x 1.00(d)
BN1397,Janie Face to Face,Caroline B. Cooney,$7.99 ,9780385742078,Random House Children's Books,1/7/14,352.0,5.40(w) x 8.10(h) x 0.90(d)
BN1398,Black City (Black City Chronicles Series #1),Elizabeth Richards,$9.99 ,9780142427224,Penguin Young Readers Group,5/7/13,400.0,5.68(w) x 8.12(h) x 1.06(d)
BN1399,Echo (Soul Seekers Series #2),Alyson No��l,$7.30 ,9780312575663,St. Martin's Press,11/13/12,352.0,8.20(w) x 5.40(h) x 1.10(d)
BN1400,Princess in Love (Princess Diaries Series #3),Meg Cabot,$9.99 ,9780061479953,HarperCollins Publishers,3/25/08,256.0,5.31(w) x 8.00(h) x 0.57(d)
BN1401,The Bar Code Rebellion,Suzanne Weyn,$9.99 ,9780545470551,"Scholastic, Inc.",10/1/12,272.0,5.20(w) x 8.00(h) x 0.70(d)
BN1402,The Amazing Maurice and His Educated Rodents (Discworld Series #28),Terry Pratchett,$8.99 ,9780060012359,HarperCollins Publishers,4/29/03,368.0,6.74(w) x 4.18(h) x 1.01(d)
BN1403,Clean,Amy Reed,$9.99 ,9781442413450,Simon Pulse,5/8/12,304.0,5.58(w) x 8.06(h) x 0.80(d)
BN1404,The Probability of Miracles,Wendy Wunder,$8.15 ,9781595144805,Penguin Young Readers Group,7/5/12,368.0,5.40(w) x 8.10(h) x 1.10(d)
BN1405,The Chronicles of Vladimir Tod Boxed Set (4 Books),Heather Brewer,$21.73 ,9780142417096,Penguin Young Readers Group,11/11/10,1120.0,5.60(w) x 8.40(h) x 3.10(d)
BN1406,Fire Season (Star Kingdom Series #2),David Weber,$9.99 ,9781451639216,Baen,8/6/13,304.0,5.50(w) x 8.10(h) x 0.80(d)
BN1407,Heaven to Betsy and Betsy in Spite of Herself,Maud Hart Lovelace,$13.47 ,9780061794698,HarperCollins Publishers,9/29/09,661.0,5.31(w) x 8.00(h) x 1.12(d)
BN1408,Anatomy of a Misfit,Andrea Portes,$9.99 ,9780062366771,Harper Teen,9/28/14,336.0,
BN1409,The House,Christina Lauren,$9.99 ,9781481413725,Simon & Schuster Books For Young Readers,10/6/15,400.0,
BN1410,"Grammar and Language Workbook, Grade 10",McGraw-Hill/Glencoe,$13.75 ,9780028182964,McGraw-Hill Education,1/28/00,348.0,8.40(w) x 10.70(h) x 0.60(d)
BN1411,Falling into Place,Amy Zhang,$9.99 ,9780062295057,HarperCollins Publishers,7/7/15,320.0,5.20(w) x 8.50(h) x 0.90(d)
BN1412,These Broken Stars,Amie Kaufman,$9.99 ,9781423171218,Disney-Hyperion,11/25/14,416.0,5.50(w) x 8.20(h) x 0.80(d)
BN1413,Whatever Happened to Janie?,Caroline B. Cooney,$9.99 ,9780385742399,Random House Children's Books,5/22/12,224.0,5.40(w) x 8.10(h) x 0.60(d)
